|word_ru|word_uz|topic_index|topic_ru|chapter_index|chapter_ru|part_index|part_ru
561|каждые 15 минут|har o‘ besh daqiqada|20|Часы. Время суток|2|основные понятия / часть 2|1|ОСНОВНЫЕ ПОНЯТИЯ
562|круглые сутки|kechayu-kunduz|20|Часы. Время суток|2|основные понятия / часть 2|1|ОСНОВНЫЕ ПОНЯТИЯ
563|январь|yanvar|21|Месяцы. Времена года 1|2|основные понятия / часть 2|1|ОСНОВНЫЕ ПОНЯТИЯ
564|февраль|fevral|21|Месяцы. Времена года 1|2|основные понятия / часть 2|1|ОСНОВНЫЕ ПОНЯТИЯ
565|март|mart|21|Месяцы. Времена года 1|2|основные понятия / часть 2|1|ОСНОВНЫЕ ПОНЯТИЯ
566|апрель|aprel|21|Месяцы. Времена года 1|2|основные понятия / часть 2|1|ОСНОВНЫЕ ПОНЯТИЯ
567|май|may|21|Месяцы. Времена года 1|2|основные понятия / часть 2|1|ОСНОВНЫЕ ПОНЯТИЯ
568|июнь|iyun|21|Месяцы. Времена года 1|2|основные понятия / часть 2|1|ОСНОВНЫЕ ПОНЯТИЯ
569|июль|iyul|21|Месяцы. Времена года 1|2|основные понятия / часть 2|1|ОСНОВНЫЕ ПОНЯТИЯ
570|август|avgust|21|Месяцы. Времена года 1|2|основные понятия / часть 2|1|ОСНОВНЫЕ ПОНЯТИЯ
571|сентябрь|sentyabr|21|Месяцы. Времена года 1|2|основные понятия / часть 2|1|ОСНОВНЫЕ ПОНЯТИЯ
572|октябрь|oktyabr|21|Месяцы. Времена года 1|2|основные понятия / часть 2|1|ОСНОВНЫЕ ПОНЯТИЯ
573|ноябрь|noyabr|21|Месяцы. Времена года 1|2|основные понятия / часть 2|1|ОСНОВНЫЕ ПОНЯТИЯ
574|декабрь|dekabr|21|Месяцы. Времена года 1|2|основные понятия / часть 2|1|ОСНОВНЫЕ ПОНЯТИЯ
575|весна|bahor|21|Месяцы. Времена года 1|2|основные понятия / часть 2|1|ОСНОВНЫЕ ПОНЯТИЯ
576|весной|bahorda|21|Месяцы. Времена года 1|2|основные понятия / часть 2|1|ОСНОВНЫЕ ПОНЯТИЯ
577|весенний|bahorgi|21|Месяцы. Времена года 1|2|основные понятия / часть 2|1|ОСНОВНЫЕ ПОНЯТИЯ
578|лето|yoz|21|Месяцы. Времена года 1|2|основные понятия / часть 2|1|ОСНОВНЫЕ ПОНЯТИЯ
579|летом|yozda|21|Месяцы. Времена года 1|2|основные понятия / часть 2|1|ОСНОВНЫЕ ПОНЯТИЯ
580|летний|yozgi|21|Месяцы. Времена года 1|2|основные понятия / часть 2|1|ОСНОВНЫЕ ПОНЯТИЯ
581|осень|kuz|21|Месяцы. Времена года 1|2|основные понятия / часть 2|1|ОСНОВНЫЕ ПОНЯТИЯ
582|осенью|kuzgda|21|Месяцы. Времена года 1|2|основные понятия / часть 2|1|ОСНОВНЫЕ ПОНЯТИЯ
583|осенний|kuzgi|21|Месяцы. Времена года 1|2|основные понятия / часть 2|1|ОСНОВНЫЕ ПОНЯТИЯ
584|зима|qish|21|Месяцы. Времена года 1|2|основные понятия / часть 2|1|ОСНОВНЫЕ ПОНЯТИЯ
585|зимой|qishda|21|Месяцы. Времена года 1|2|основные понятия / часть 2|1|ОСНОВНЫЕ ПОНЯТИЯ
586|зимний|qishki|21|Месяцы. Времена года 1|2|основные понятия / часть 2|1|ОСНОВНЫЕ ПОНЯТИЯ
587|месяц|oy|21|Месяцы. Времена года 1|2|основные понятия / часть 2|1|ОСНОВНЫЕ ПОНЯТИЯ
588|в этом месяце|bu oy|21|Месяцы. Времена года 1|2|основные понятия / часть 2|1|ОСНОВНЫЕ ПОНЯТИЯ
589|в следующем месяце|yanagi oyda|21|Месяцы. Времена года 1|2|основные понятия / часть 2|1|ОСНОВНЫЕ ПОНЯТИЯ
590|в прошлом месяце|o‘tgan oyda|21|Месяцы. Времена года 1|2|основные понятия / часть 2|1|ОСНОВНЫЕ ПОНЯТИЯ
591|месяц назад|bir oy avval|21|Месяцы. Времена года 1|2|основные понятия / часть 2|1|ОСНОВНЫЕ ПОНЯТИЯ
592|через месяц|bir oydan keyin|21|Месяцы. Времена года 1|2|основные понятия / часть 2|1|ОСНОВНЫЕ ПОНЯТИЯ
593|через 2 месяца|ikki oydan keyin|21|Месяцы. Времена года 1|2|основные понятия / часть 2|1|ОСНОВНЫЕ ПОНЯТИЯ
594|весь месяц|oy bo‘yi|21|Месяцы. Времена года 1|2|основные понятия / часть 2|1|ОСНОВНЫЕ ПОНЯТИЯ
595|целый месяц|butun oy davomida|21|Месяцы. Времена года 1|2|основные понятия / часть 2|1|ОСНОВНЫЕ ПОНЯТИЯ
596|ежемесячный|oylik|21|Месяцы. Времена года 1|2|основные понятия / часть 2|1|ОСНОВНЫЕ ПОНЯТИЯ
597|ежемесячно|har oyda|21|Месяцы. Времена года 1|2|основные понятия / часть 2|1|ОСНОВНЫЕ ПОНЯТИЯ
598|каждый месяц|har oyda|21|Месяцы. Времена года 1|2|основные понятия / часть 2|1|ОСНОВНЫЕ ПОНЯТИЯ
599|2 раза в месяц|oyiga ikki marta|21|Месяцы. Времена года 1|2|основные понятия / часть 2|1|ОСНОВНЫЕ ПОНЯТИЯ
600|год|yil|21|Месяцы. Времена года 1|2|основные понятия / часть 2|1|ОСНОВНЫЕ ПОНЯТИЯ
601|в этом году|shu yili|21|Месяцы. Времена года 1|2|основные понятия / часть 2|1|ОСНОВНЫЕ ПОНЯТИЯ
602|в следующем году|keyingi yili|21|Месяцы. Времена года 1|2|основные понятия / часть 2|1|ОСНОВНЫЕ ПОНЯТИЯ
603|в прошлом году|o‘tgan yili|21|Месяцы. Времена года 1|2|основные понятия / часть 2|1|ОСНОВНЫЕ ПОНЯТИЯ
604|год назад|bir yil avval|21|Месяцы. Времена года 1|2|основные понятия / часть 2|1|ОСНОВНЫЕ ПОНЯТИЯ
605|через год|bir yildan keyin|21|Месяцы. Времена года 1|2|основные понятия / часть 2|1|ОСНОВНЫЕ ПОНЯТИЯ
606|через 2 года|ikki yildan keyin|21|Месяцы. Времена года 1|2|основные понятия / часть 2|1|ОСНОВНЫЕ ПОНЯТИЯ
607|весь год|yil bo‘yi|21|Месяцы. Времена года 1|2|основные понятия / часть 2|1|ОСНОВНЫЕ ПОНЯТИЯ
608|целый год|butun yil davomida|21|Месяцы. Времена года 1|2|основные понятия / часть 2|1|ОСНОВНЫЕ ПОНЯТИЯ
609|каждый год|har yili|21|Месяцы. Времена года 1|2|основные понятия / часть 2|1|ОСНОВНЫЕ ПОНЯТИЯ
610|ежегодный|har yilgi|21|Месяцы. Времена года 1|2|основные понятия / часть 2|1|ОСНОВНЫЕ ПОНЯТИЯ
611|ежегодно|har yilda|21|Месяцы. Времена года 1|2|основные понятия / часть 2|1|ОСНОВНЫЕ ПОНЯТИЯ
612|4 раза в год|yiliga to‘rt marta|21|Месяцы. Времена года 1|2|основные понятия / часть 2|1|ОСНОВНЫЕ ПОНЯТИЯ
613|число (день месяца)|oyning kuni|21|Месяцы. Времена года 1|2|основные понятия / часть 2|1|ОСНОВНЫЕ ПОНЯТИЯ
614|дата|sana|21|Месяцы. Времена года 1|2|основные понятия / часть 2|1|ОСНОВНЫЕ ПОНЯТИЯ
615|календарь|kalendar|21|Месяцы. Времена года 1|2|основные понятия / часть 2|1|ОСНОВНЫЕ ПОНЯТИЯ
616|полгода|yarim yil|21|Месяцы. Времена года 1|2|основные понятия / часть 2|1|ОСНОВНЫЕ ПОНЯТИЯ
617|полугодие|yarim yillik|21|Месяцы. Времена года 1|2|основные понятия / часть 2|1|ОСНОВНЫЕ ПОНЯТИЯ
618|сезон|mavsum|21|Месяцы. Времена года 1|2|основные понятия / часть 2|1|ОСНОВНЫЕ ПОНЯТИЯ
619|век (столетие)|asr|21|Месяцы. Времена года 1|2|основные понятия / часть 2|1|ОСНОВНЫЕ ПОНЯТИЯ
620|время|vaqt|22|Время. Разное 1|2|основные понятия / часть 2|1|ОСНОВНЫЕ ПОНЯТИЯ
621|миг|lahza|22|Время. Разное 1|2|основные понятия / часть 2|1|ОСНОВНЫЕ ПОНЯТИЯ
622|мгновение|lahza|22|Время. Разное 1|2|основные понятия / часть 2|1|ОСНОВНЫЕ ПОНЯТИЯ
623|мгновенный|bir lahzali|22|Время. Разное 1|2|основные понятия / часть 2|1|ОСНОВНЫЕ ПОНЯТИЯ
624|отрезок (времени)|vaqt oralig‘i|22|Время. Разное 1|2|основные понятия / часть 2|1|ОСНОВНЫЕ ПОНЯТИЯ
625|жизнь|hayot|22|Время. Разное 1|2|основные понятия / часть 2|1|ОСНОВНЫЕ ПОНЯТИЯ
626|вечность|mangulik|22|Время. Разное 1|2|основные понятия / часть 2|1|ОСНОВНЫЕ ПОНЯТИЯ
627|эпоха|davr|22|Время. Разное 1|2|основные понятия / часть 2|1|ОСНОВНЫЕ ПОНЯТИЯ
628|эра|katta tarixiy davr|22|Время. Разное 1|2|основные понятия / часть 2|1|ОСНОВНЫЕ ПОНЯТИЯ
629|цикл|sikl|22|Время. Разное 1|2|основные понятия / часть 2|1|ОСНОВНЫЕ ПОНЯТИЯ
630|период|muddat|22|Время. Разное 1|2|основные понятия / часть 2|1|ОСНОВНЫЕ ПОНЯТИЯ
631|срок (долгий ~)|muddat|22|Время. Разное 1|2|основные понятия / часть 2|1|ОСНОВНЫЕ ПОНЯТИЯ
