850|die Bildung, -en|ˈbɪldʊŋ|die|education|Den Eltern ist Bildung wichtig und daher finanzieren sie das Studium ihrer Kinder.|For the parents education is important and therefore they finance the college education of their children.|||||||||101.671984198508 | 0.855811094244695
851|das Blut, -e|bluːt|das|blood|Er verliert viel Blut während der Operation.|He’s losing a lot of blood during the surgery.|||||||||101.671984198508 | 0.794176404512247
852|das Meer, -e|meːɐ̯|das|sea, ocean|Der Ort liegt direkt am Meer und viele der Menschen verdienen sich ihr Geld mit Fisch.|The town is located directly on the sea and many of the people make their living from fish.|||||||||101.671984198508 | 0.870916535014065
853|die Anzahl, -en|ˈanˌt͡saːl|die|number|Eine große Anzahl von Menschen geht wählen.|A large number of people vote.|||||||||101.622700638547 | 0.840421663066389
854|die Veränderung, -en|fɛɐ̯ˈʔɛndəʁʊŋ|die|change|Wir brauchen Veränderung in der Politik.|We need a change in politics.|||||||||101.524133518626 | 0.896047733781967
855|durchaus|dʊʁçˈʔaʊ̯s|adv|absolutely, quite|Diese Annahme könnte durchaus richtig sein, sie ist es aber leider nicht.|This assumption could absolutely be correct; unfortunately, it is not.|||||||||101.474849958666 | 0.931415682520341
856|der Mund, -̈er|mʊnt|der|mouth|Sie küsst ihn direkt auf den Mund.|She kisses him right on the mouth.|||||||||101.425566398705 | 0.864271370520685
857|berechnen, berechnet, berechnete, hat berechnet|bəˈʁɛçnən|verb|to calculate, charge|Sie berechnen die Kosten für das Projekt.|They calculate the costs of the project.|||||||||101.326999278784 | 0.776810968239554
858|betragen, beträgt, betrug, hat betragen|bəˈtʁaːɡn̩|verb|to amount|Die Kosten für die gesamte Veranstaltung betragen mehrere tausend Euro.|The costs for the entire event amount to several thousand euros.|||||||||101.277715718824 | 0.854327923007281
859|fremd|fʁɛmt|adj|foreign, strange|Sie zieht in eine fremde Stadt.|She’s moving to a foreign city.|||||||||101.277715718824 | 0.921384962046758
860|die Untersuchung, -en|ʊntɐˈzuːxʊŋ|die|examination|Thomas muss für seine Untersuchung zu einem speziellen Arzt gehen.|Thomas has to see a special doctor for his examination.|||||||||100.982014359061 | 0.850890154781905
861|der Fehler, -|ˈfeːlɐ|der|mistake, error|Die Lehrerin markiert alle Fehler im Text.|The teacher marks all mistakes in the text.|||||||||100.735596559258 | 0.922219875733265
862|mittlerweile|mɪtlɐˈvaɪ̯lə|adv|in the meantime, since then|Mittlerweile haben alle Dörfer Zugang zum Internet.|In the meantime, all villages have access to the internet.|||||||||100.587745879377 | 0.920431024343219
863|aufbauen, baut auf, baute auf, hat aufgebaut|ˈaʊ̯fˌbaʊ̯ən|verb|to build up|Sie trainiert täglich, um Kraft aufzubauen.|She trains daily to build her strength.|||||||||100.489178759456 | 0.938362916027347
864|die Sonne, -n|ˈzɔnə|die|sun|Du solltest deine Haut vor der Sonne schützen.|You should protect your skin from the sun.|||||||||100.390611639535 | 0.894148314675321
865|das Prinzip, -ien|pʁɪnˈt͡siːp|das|principle|Wir essen aus Prinzip kein Fleisch.|We don’t eat meat on principle.|||||||||100.341328079574 | 0.889835310748496
866|vorher|ˈfoːɐ̯heːɐ̯|adv|earlier, beforehand|Heute bekommen wir Besuch, vorher mache ich sauber.|We’re having guests today, beforehand I’ll be cleaning up.|||||||||100.144193839732 | 0.923087342045543
867|der Kampf, -̈e|kamp͡f|der|fight, struggle|Der Kampf zwischen den beiden Parteien geht weiter.|The struggle between the two parties continues.|||||||||100.094910279772 | 0.898336870966192
868|die Verfügung, -en|fɛɐ̯ˈfyːɡʊŋ|die|disposal|Verfügungen können von Anwälten erstellt werden.|Disposals may be drawn up by lawyers.|||||||||99.8484924799694 | 0.911583181197899
869|feiern, feiert, feierte, hat gefeiert|ˈfaɪ̯ɐn|verb|to celebrate|Wir feiern ihren Geburtstag.|We’re celebrating her birthday.|||||||||99.7992089200089 | 0.904776833248417
870|das Programm, -e|pʁoˈɡʁam|das|program|Der Leiter stellt den Teilnehmern das Programm vor.|The instructor introduces the program to the participants.|||||||||99.7499253600484 | 0.914921177532798
871|linke (r, s)|ˈlɪŋkə|adj|left|Auf der rechten Seite steht die Kirche und auf der linken ist die Universität.|On the right is the church and on the left is the university.|||||||||99.6513582401274 | 0.894144184434011
872|der Einfluss, -̈e|ˈaɪ̯nˌflʊs|der|influence|Der Chef der Firma hat einen großen Einfluss in der Branche.|The head of the company has great influence in his line of business.|||||||||99.6020746801669 | 0.909338672963615
873|die Temperatur, -en|tɛmpəʁaˈtuːɐ̯|die|temperature|Die Temperaturen werden weiter steigen.|Temperatures will continue to rise.|||||||||99.3556568803645 | 0.729741533902345
874|leer|leːɐ̯|adj|empty|Die Flasche ist leer.|The bottle is empty.|||||||||99.3063733204039 | 0.900652494900177
875|mitteilen, teilt mit, teilte mit, hat mitgeteilt|ˈmɪtˌtaɪ̯lən|verb|to inform|Charlottes Mutter teilt ihr mit, dass sie und ihr Vater sich trennen.|Charlotte’s mother informs her that she and her father are separating.|||||||||99.2078062004829 | 0.875077961568478
876|das Verfahren, -|fɛɐ̯ˈfaːʁən|das|method, process, technique|Wir nutzen ein modernes Verfahren, um das Produkt herzustellen.|We use a modern process to manufacture the product.|||||||||99.1585226405224 | 0.904451852581197
877|danke|ˈdaŋkə|adv|thanks|Danke für deine Hilfe!|Thanks for your help!|||||||||99.0599555206015 | 0.755764342809824
878|beziehen, bezieht, bezog, hat bezogen|bəˈt͡siːən|verb|to refer, put, get|In ihrem Artikel bezieht sie sich auf die politische Situation.|In her article she refers to the political situation.|||||||||99.010671960641 | 0.902119735118871
879|verlangen, verlangt, verlangte, hat verlangt|fɛɐ̯ˈlaŋən|verb|to request, demand|Ich verlange ein sauberes Zimmer.|I demand a clean room.|||||||||98.9613884006805 | 0.910552176831759
880|zuerst|t͡suˈʔeːɐ̯st|adv|first|Zuerst studiere und dann reise ich.|First I study and then I travel.|||||||||98.9613884006805 | 0.933237894449098
881|die Analyse, -n|anaˈlyːzə|die|analysis|Die Analyse des Blutes zeigt, dass der Patient gesund ist.|The blood analysis shows that the patient is healthy.|||||||||98.91210484072 | 0.808001855300368
882|klassisch|ˈklasɪʃ|adj|classical|Sie hören klassische Musik.|They listen to classical music.|||||||||98.813537720799 | 0.88092796092988
883|ehemalig|ˈeːəˌmaːlɪç|adj|former|Er mag den ehemaligen Präsidenten mehr als den jetzigen.|He likes the former president more than the current president.|||||||||98.714970600878 | 0.902857815843721
884|das Bein, -e|baɪ̯n|das|leg|Er hat sehr lange Beine.|He has very long legs.|||||||||98.616403480957 | 0.889333457072524
885|das Glas, -̈er|ɡlaːs|das|glass|Timo greift nach einem Glas Wasser auf dem Tisch.|Timo reaches for a glass of water on the table.|||||||||98.3699856811545 | 0.832595175132959
886|untersuchen, untersucht, untersuchte, hat untersucht|ˌʊntɐˈzuːxn̩|verb|to examine|Sie untersuchen die Entwicklung des neuen Virus.|They examine the development of the new virus.|||||||||98.320702121194 | 0.891338096723254
887|kalt|kalt|adj|cold|Meine Hände sind kalt.|My hands are cold.|||||||||98.222135001273 | 0.912737615716013
888|die Sorge, -n|ˈzɔʁɡə|die|worry|Die Familie hat finanzielle Sorgen.|The family has financial worries.|||||||||98.222135001273 | 0.922703118964555
889|der Himmel, -|ˈhɪml̩|der|sky, heaven|Heute ist der Himmel blau.|The sky is blue today.|||||||||98.123567881352 | 0.877322398465409
890|künftig|ˈkʏnftɪç|adj|future|Mein künftiger Job sollte interessant sein.|My future job should be interesting.|||||||||98.025000761431 | 0.879060265921387
891|national|ˌnat͡si̯oˈnaːl|adj|national|Die Armee ist für die nationale Sicherheit verantwortlich.|The army is responsible for national security.|||||||||97.729299401668 | 0.893933161039383
892|die Kirche, -n|ˈkɪʁçə|die|church|Sie heiraten in einer alten Kirche.|They’re getting married in an old church.|||||||||97.630732281747 | 0.896504030660641
893|links|lɪŋks|adv|on/to the left|Er dreht seinen Kopf nach links.|He turns his head to the left.|||||||||97.3843144819445 | 0.921846957089248
894|CDU (Christlich Demokratische Union Deutschlands)|tseːdeːˈʔuː|die|CDU|Sie hat die CDU gewählt.|She voted for the CDU.|||||||||97.236463802063 | 0.659872938964289
895|bislang|bɪsˈlaŋ|adv|up to now|Bislang gibt es keine Informationen zu dem Unfall.|Up to now there is no information about this accident.|||||||||97.137896682142 | 0.882920786116378
896|messen, misst, maß, hat gemessen|ˈmɛsn̩|verb|to measure|Wir messen die Temperatur.|We measure the temperature.|||||||||97.137896682142 | 0.886218023991487
897|lieb|liːp|adj|dear, kind|Er ist ein sehr liebes Kind.|He’s a very dear child.|||||||||97.039329562221 | 0.840002431493738
898|unbedingt|ˈʊnbəˌdɪŋt|adv|absolutely|Du musst dir unbedingt diesen Film anschauen.|You absolutely must watch this film.|||||||||96.9900460022605 | 0.940307721467447
899|der Verein, -e|fɛɐ̯ˈʔaɪ̯n|der|association, club|Ich bin Mitglied in einem Verein.|I am a member of an association.|||||||||96.9407624423 | 0.802070099518888
900|das Atom, -e|aˈtoːm|das|atom|Atome bestehen aus kleinen Teilchen.|Atoms consist of small particles.|||||||||96.6943446424975 | 0.640774803192157
901|historisch|hɪsˈtoːʁɪʃ|adj|historical|Er interessiert sich für historische Gebäude.|He is interested in historical buildings.|||||||||96.645061082537 | 0.890644927181196
902|sinken, sinkt, sank, ist gesunken|ˈzɪŋkn̩|verb|to sink|Das Schiff sinkt bis auf den Boden des Meeres.|The ship sinks to the bottom of the sea.|||||||||96.5957775225765 | 0.882313160412151
903|kosten, kostet, kostete, hat gekostet|ˈkɔstn̩|verb|to cost|Das Buch kostet nur fünf Euro.|The book costs only five euros.|||||||||96.546493962616 | 0.917837022442069
904|die Vorstellung, -en|ˈfoːɐ̯ˌʃtɛlʊŋ|die|idea, introduction, performance|Die Vorstellung dauert zwei Stunden.|The performance lasts two hours.|||||||||96.4972104026556 | 0.933516359808241
905|entscheidend|ɛntˈʃaɪ̯dn̩t|adj|decisive|Die Diskussion wird einen entscheidenden Einfluss auf die Wahlen haben.|The discussion will have a decisive influence on the elections.|||||||||96.4479268426951 | 0.932404222345505
906|teilen, teilt, teilte, hat geteilt|ˈtaɪ̯lən|verb|to divide, share|Ich teile mir ein Zimmer mit meinem Bruder.|I share a room with my brother.|||||||||96.4479268426951 | 0.92440033493643
907|der Typ, -en|tyːp|der|type|Sie ist eher ein sportlicher Typ.|She’s more of a sporty type.|||||||||96.3986432827346 | 0.907984979869692
908|stammen, stammt, stammte, hat gestammt|ˈʃtamən|verb|to come (from), descend|Ihre Familie stammt aus Indien.|Her family comes from India.|||||||||96.3493597227741 | 0.942091628706397
909|wissenschaftlich|ˈvɪsn̩ʃaftlɪç|adj|scientific, scholarly|Es gibt eine neue wissenschaftliche Studie zu diesem Thema.|There is a new scientific study about this topic.|||||||||96.3000761628136 | 0.76036097190803
910|wieso|viˈzoː|pron|why|Wieso hast du mich nicht angerufen?|Why didn’t you call me?|||||||||95.8072405632086 | 0.839487310399235
911|der Faktor, -en|ˈfaktoːɐ̯|der|factor|Wir müssen alle Faktoren berücksichtigen.|We have to consider all factors.|||||||||95.7086734432876 | 0.846348381818426
912|die Bindung, -en|ˈbɪndʊŋ|die|relationship, attachment|Mütter haben häufig eine besondere Bindung zu ihren Kindern.|Mothers often have a special relationship to their children.|||||||||95.5608227634061 | 0.673149899171876
913|die Literatur, -en|lɪtəʁaˈtuːɐ̯|die|literature|Er liebt Bücher und insbesondere russische Literatur.|He loves books, especially Russian literature.|||||||||95.5608227634061 | 0.82509569471857
914|überraschen, überrascht, überraschte, hat überrascht|yːbɐˈʁaʃn̩|verb|to surprise|Ich wollte dich mit der Party überraschen.|I wanted to surprise you with the party.|||||||||95.5608227634061 | 0.926936380452511
915|bestätigen, bestätigt, bestätigte, hat bestätigt|bəˈʃtɛːtɪɡn̩|verb|to confirm, endorse|Bitte bestätigen Sie Ihre Adresse.|Please confirm your address.|||||||||95.5115392034456 | 0.912189021989735
916|bewusst|bəˈvʊst|adj|conscious|Das ist keine spontane Idee, sondern eine bewusste Entscheidung.|This is not a spontaneous idea, but a conscious decision.|||||||||95.4129720835246 | 0.92573277858591
917|der Abschnitt, -e|ˈapˌʃnɪt|der|section, paragraph, chapter, passage|Mir gefällt besonders der erste Abschnitt des Textes.|I particularly like the first chapter of the text.|||||||||95.1665542837221 | 0.832495101022873
918|die Nähe|ˈnɛːə|die|vicinity, proximity|Aufgrund ihrer Nähe zum Bahnhof ist die Wohnung teuer.|Due to its proximity to the railway station, the apartment is expensive.|||||||||95.1172707237616 | 0.944553632658693
919|zahlreich|ˈt͡saːlˌʁaɪ̯ç|adj|numerous|Es gibt zahlreiche Gründe, bei einem schweren Sturm nicht aus dem Haus zu gehen.|There are numerous reasons not to leave the house in a heavy storm.|||||||||94.9201364839196 | 0.924136621651003
920|medizinisch|mediˈt͡siːnɪʃ|adj|medical|Aus medizinischer Sicht ist eine große Operation im hohen Alter nicht sinnvoll.|From a medical point of view, a major surgery in old age is not advisable.|||||||||94.8215693639986 | 0.420648224668474
921|übrig|ˈyːbʁɪç|adj|remaining, left, leftover|Du kannst die übrige Milch trinken.|You can drink the leftover milk.|||||||||94.8215693639986 | 0.948330330422612
922|die Türkei|tʏʁˈkaɪ̯|die|Turkey|Die Sachen auf dem Markt kommen aus der Türkei.|The things in the market come from Turkey.|||||||||94.7722858040381 | 0.775469960936297
923|die Produktion, -en|pʁodʊkˈt͡si̯oːn|die|production|Die Produktion von elektronischen Fahrzeugen nimmt stark zu.|The production of electronic vehicles is increasing sharply.|||||||||94.6737186841171 | 0.736205753064084
924|drücken, drückt, drückte, hat gedrückt|ˈdʁʏkn̩|verb|to press, push|Drücken Sie hier, um das Programm zu starten.|Press here to start the program.|||||||||94.5258680042356 | 0.893097212278213
925|drohen, droht, drohte, hat gedroht|ˈdʁoːən|verb|to threaten|Der Wert der Aktie droht seit gestern wieder zu sinken.|The value of the stock has been threatening to decline again since yesterday.|||||||||94.3287337643936 | 0.904229169293894
926|die Linie, -n|ˈliːni̯ə|die|line|Ich zeichne eine sehr gerade Linie auf das Blatt.|I draw a very straight line on the sheet.|||||||||94.3287337643936 | 0.944203764110692
927|das Gas, -e|ɡaːs|das|gas|Gas hat keine Farbe und man kann es nicht riechen.|Gas has no color and you can’t smell it.|||||||||94.2301666444726 | 0.644834674413866
928|schicken, schickt, schickte, hat geschickt|ˈʃɪkn̩|verb|to send|Kurts Vater schickt ihm jedes Jahr zu Weihnachten einen Brief.|Kurt’s father sends him a letter every Christmas.|||||||||93.9837488446701 | 0.929003954876457
929|die Hälfte, -n|ˈhɛlftə|die|half|Die Hälfte von zehn ist fünf.|Half of ten is five.|||||||||93.8851817247491 | 0.947193116302074
930|der Kontakt, -e|kɔnˈtakt|der|contact|Seit John in einer anderen Stadt wohnt, habe ich keinen Kontakt mehr zu ihm.|Since John has been living in another city, I have no contact with him anymore.|||||||||93.7373310448676 | 0.933409557709615
931|das Interview, -s|ˈɪntɐvjuː|das|interview|Der Künstler hat ein Interview zu seinem neuen Projekt.|The artist has an interview about his new project.|||||||||93.6880474849071 | 0.765601734688312
932|egal|eˈɡaːl|adv|(it’s all) the same, indifferent|Es ist mir egal, was andere Menschen über mich denken.|I’m indifferent to what other people think of me.|||||||||93.5401968050257 | 0.912988739477815
933|reisen, reist, reiste, ist gereist|ˈʁaɪ̯zn̩|verb|to travel|Ann-Katrin und Dominik reisen jedes Jahr in ein anderes Land.|Ann-Katrin and Dominik travel to another country every year.|||||||||93.4416296851047 | 0.863533097571298
