|word_de|part_of_speech|word_en|sentence_de|sentence_en|sentence_lemmatized_de
1494.0|empfehlen|verb|to recommend|Der Buchhändler konnte diesen spannenden Roman wärmstens empfehlen.|The bookseller could warmly recommend this exciting novel.|der;Buchhändler;können;dieser;spannend;Roman;wärmstens;empfehlen
1495.0|britisch|adjective|British|Die britische Flagge wehte stolz über dem Hafen im Morgenwind.|The British flag waved proudly over the harbor in the morning breeze.|der;britisch;Flagge;wehen;stolz;über;der;Hafen;in;Morgenwind
1497.0|vorbereiten|verb|to prepare|Die Köche bereiteten das festliche Menü mit viel Liebe zum Detail vor.|The chefs prepared the festive menu with great attention to detail.|der;Köche;vorbereiten;der;festlich;Menü;mit;viel;Liebe;zu;Detail;vor
1498.0|die Aktivität|noun|activity|Die sportliche Aktivität an der frischen Luft stärkte ihren Kreislauf.|The physical activity in the fresh air strengthened her circulation.|der;sportlich;Aktivität;an;der;frisch;Luft;stärken;ihr;Kreislauf
1499.0|der Auftrag|noun|instructions|Der Auftrag lautete, das schwierige Gelände sorgfältig zu kartieren.|The instructions were to carefully map the difficult terrain.|der;Auftrag;lauten;der;schwierig;Gelände;sorgfältig;zu;kartieren
1499.002|der Auftrag|noun|job|Der Auftrag, die Brücke zu renovieren, wird zeitnah ausgeführt.|The job of renovating the bridge will be carried out promptly.|der;Auftrag;der;Brücke;zu;renovieren;werden;zeitnah;ausführen
1500.001|froh|adjective|glad|Er war froh, das verlorene Schlüsselbund wiedergefunden zu haben.|He was glad to have found the lost set of keys again.|er;sein;froh;der;verloren;Schlüsselbund;wiederfinden;zu;haben
1503.0|das Objekt|noun|object|Das wertvolle Objekt wurde in einer gesicherten Vitrine aufbewahrt.|The valuable object was stored in a secure display case.|der;wertvoll;Objekt;werden;in;ein;gesichert;Vitrine;aufbewahren
1505.0|zuständig|adjective|appropriate|Der zuständige Mitarbeiter kümmert sich um die technische Wartung.|The appropriate employee manages the technical maintenance.|der;zuständig;Mitarbeiter;kümmern;sich;um;der;technisch;Wartung
1505.001|zuständig|adjective|responsible|Die zuständige Behörde erließ neue Vorschriften für den Umweltschutz.|The responsible authority issued new regulations for environmental protection.|der;zuständig;Behörde;erließ;neu;Vorschrift;für;der;Umweltschutz
1506.0|aufweisen|verb|to show|Der Kristall kann unter UV-Licht beeindruckende Farben aufweisen.|The crystal can show impressive colors under UV light.|der;Kristall;können;unter;UV-Licht;beeindruckend;Farbe;aufweisen
1506.001|aufweisen|verb|to exhibit|Das Kunstwerk konnte eine unglaubliche Detailtiefe aufweisen.|The artwork could exhibit an incredible depth of detail.|der;Kunstwerk;können;ein;unglaublich;Detailtiefe;aufweisen
1507.0|springen|verb|to jump|Der Hirsch sprang mit einer anmutigen Bewegung über den hohen Zaun.|The deer jumped gracefully over the tall fence.|der;Hirsch;springen;mit;ein;anmutig;Bewegung;über;der;hoch;Zaun
1508.001|der Hof|noun|yard|Auf dem Hof klapperten die Hufe der Pferde auf dem nassen Pflaster.|In the yard, the hooves of the horses clattered on the wet cobblestones.|auf;der;Hof;klappern;der;Hufe;der;Pferd;auf;der;nases;Pflaster
1509.0|der Polizist|noun|police officer|Der Polizist sicherte den Tatort mit einer roten Absperrung.|The police officer secured the crime scene with a red barrier.|der;Polizist;sichern;der;Tatort;mit;ein;rot;Absperrung
1510.0|die Übung|noun|exercise|Die Übung im neuen Handbuch verbessert die Problemlösefähigkeiten.|The exercise in the new manual improves problem-solving skills.|der;Übung;in;neu;Handbuch;verbessern;der;Problemlösefähigkeit
1510.001|die Übung|noun|practice|Die regelmäßige Übung im Schreiben verbesserte seine Ausdruckskraft.|The regular practice in writing improved his expressiveness.|der;regelmäßig;Übung;in;Schreiben;verbessern;sein;Ausdruckskraft
1511.0|der Widerstand|noun|resistance|Der Widerstand der Dorfgemeinschaft gegen das Bauprojekt war stark.|The resistance of the village community against the construction project was strong.|der;Widerstand;der;Dorfgemeinschaft;gegen;der;Bauprojekt;sein;stark
1512.0|anziehen|verb|to attract|Die Weihnachtlich geschmückten Fenster ziehen viele Besucher an.|The festively decorated windows attract many visitors.|der;Weihnachtlich;geschmückt;Fenster;anziehen;vieler;Besucher;an
1512.002|anziehen|verb|to dress|Der Junge zieht seinen neuen Mantel mit goldenen Knöpfen an.|The boy dresses in his new coat with golden buttons.|der;Junge;anziehen;sein;neu;Mantel;mit;golden;Knöpfen;an
1515.0|füllen|verb|to fill|Der Kellner begann, die Gläser mit kühlem Mineralwasser zu füllen.|The waiter began to fill the glasses with cool mineral water.|der;Kellner;beginnen;der;Gläser;mit;kühl;Mineralwasser;zu;füllen
1516.001|die Gemeinde|noun|municipality|Die Gemeinde baute einen neuen Spielplatz neben der Grundschule.|The municipality built a new playground next to the elementary school.|der;Gemeinde;bauen;ein;neu;Spielplatz;neben;der;Grundschule
1517.001|die Pause|noun|break|Nach der Pause setzten sie die Besprechung mit neuer Energie fort.|After the break, they continued the meeting with renewed energy.|nach;der;Pause;fortsetzen;sie;der;Besprechung;mit;neu;Energie;fort
1518.0|scharf|adjective|sharp|Das scharfe Messer schnitt die Karotten mühelos in dünne Scheiben.|The sharp knife effortlessly sliced the carrots into thin pieces.|der;scharf;Messer;schnitt;der;Karotte;mühelos;in;dünn;Scheibe
1520.0|das Fernsehen|noun|television|Im Fernsehen lief ein spannender Dokumentarfilm über ferne Galaxien.|On television, a fascinating documentary about distant galaxies was playing.|in;Fernsehen;laufen;ein;spannend;Dokumentarfilm;über;fern;Galaxie
1523.0|das Sommersemester|noun|summer semester|Im Sommersemester bietet die Uni spannende Outdoor-Kurse an.|In the summer semester, the university offers exciting outdoor courses.|in;Sommersemester;anbieten;der;Uni;spannend;Outdoor-Kurs;an
1524.0|heftig|adjective|hard|Der heftig geführte Streit endete mit einer überraschenden Einigung.|The hard-fought argument ended with a surprising agreement.|der;heftig;geführt;Streit;enden;mit;ein;überraschend;Einigung
1524.001|heftig|adjective|heavy|Der heftig einsetzende Regen überraschte die Wandergruppe im Wald.|The heavy rain surprised the hiking group in the forest.|der;heftig;einsetzend;Regen;überraschen;der;Wandergruppe;in;Wald
1524.002|heftig|adjective|violent|Ein heftiger Sturm fegte durch das Tal und richtete Schäden an.|A violent storm swept through the valley, causing damage.|ein;heftig;Sturm;fegen;durch;der;Tal;und;anrichten;Schaden;an
1527.0|der Schaden|noun|damage|Der Schaden am Gebäude überstieg alle ursprünglichen Schätzungen.|The damage to the building exceeded all initial estimates.|der;Schaden;an;Gebäude;überstieg;aller;ursprünglich;Schätzung
1528.002|umgekehrt|adjective|around|Die umgekehrte Reihenfolge führte zu Verwirrung im Ablaufplan.|The reversed order caused confusion in the schedule.|der;umgekehrt;Reihenfolge;führen;zu;Verwirrung;in;Ablaufplan
1529.0|veröffentlichen|verb|to publish|Die Autorin plant, ihr neuestes Werk im Frühling zu veröffentlichen.|The author plans to publish her latest work in spring.|der;Autorin;planen;ihr;neuestes;Werk;in;Frühling;zu;veröffentlichen
1531.0|abhängig|adjective|dependent|Die Produktion ist stark von der Verfügbarkeit der Rohstoffe abhängig.|Production is highly dependent on the availability of raw materials.|der;Produktion;sein;stark;von;der;Verfügbarkeit;der;Rohstoff;abhängig
1532.0|die Strecke|noun|distance|Die lange Strecke durch die Wüste war voller unvorhersehbarer Hürden.|The long distance through the desert was full of unpredictable hurdles.|der;lang;Strecke;durch;der;Wüste;sein;voll;unvorhersehbar;Hürde
1534.0|ungefähr|adjective|approximately|Ungefähr zweihundert Menschen besuchten das Festival am Wochenende.|Approximately two hundred people attended the festival over the weekend.|ungefähr;zweihundert;Mensch;besuchen;der;Festival;an;Wochenende
1535.0|mitnehmen|verb|to take (along)|Auf die Reise nahm sie nur das Nötigste und ihren Fotoapparat mit.|On the trip, she took only the essentials and her camera along.|auf;der;Reise;mitnehmen;sie;nur;der;Nötigste;und;ihr;Fotoapparat;mit
1537.0|übertragen|verb|to transfer|Die Assistentin überträgt die Daten auf einen sicheren Server.|The assistant transfers the data to a secure server.|der;Assistentin;übertragen;der;Datum;auf;ein;sicher;Server
1540.0|der Nachmittag|noun|afternoon|Am Nachmittag war der Park voller Kinder und lachender Familien.|In the afternoon, the park was full of children and laughing families.|an;Nachmittag;sein;der;Park;voll;Kind;und;lachend;Familie
1541.001|die Annahme|noun|assumption|Die Annahme, er habe gelogen, erwies sich als völlig unbegründet.|The assumption that he had lied turned out to be completely unfounded.|der;Annahme;er;haben;gelogen;erweisen;sich;als;völlig;unbegründet
1543.0|die Öffentlichkeit|noun|public|Die Öffentlichkeit war von der unerwarteten Ankündigung schockiert.|The public was shocked by the unexpected announcement.|der;Öffentlichkeit;sein;von;der;unerwartet;Ankündigung;schockieren
1545.0|zurückkommen|verb|to return|Nach dem Ausflug mussten die Wanderer erschöpft zurückkommen.|After the trip, the hikers had to return exhausted.|nach;der;Ausflug;mussten;der;Wanderer;erschöpft;zurückkommen
1547.0|das Gegenteil|noun|opposite|Das Gegenteil von Liebe ist nicht Hass, sondern Gleichgültigkeit.|The opposite of love is not hate, but indifference.|der;Gegenteil;von;Liebe;sein;nicht;Hass;sondern;Gleichgültigkeit
1548.0|vorbei|adverb|past|Die Zeit der Ungewissheit ist endlich vorbei und Ruhe kehrt ein.|The time of uncertainty is finally past, and peace returns.|der;Zeit;der;Ungewissheit;sein;endlich;vorbei;und;Ruhe;einkehren;ein
1549.0|der Fan|noun|fan|Der begeisterte Fan wartete geduldig vor dem Stadion auf sein Idol.|The enthusiastic fan waited patiently in front of the stadium for his idol.|der;begeistert;Fan;warten;geduldig;vor;der;Stadion;auf;sein;Idol
1549.001|der Fan|noun|supporter|Ein leidenschaftlicher Fan sammelte alle Schallplatten der Band.|A passionate supporter collected all the records of the band.|ein;leidenschaftlich;Fan;sammeln;aller;Schallplatte;der;Band
1550.0|die Karte|noun|card|Die goldene Karte öffnete das Geheimfach in der alten Truhe.|The golden card opened the secret compartment in the old chest.|der;golden;Karte;öffnen;der;Geheimfach;in;der;alt;Truhe
1550.001|die Karte|noun|ticket|Die Karte für die ausverkaufte Aufführung war ein echtes Glück.|The ticket for the sold-out performance was a real stroke of luck.|der;Karte;für;der;ausverkauft;Aufführung;sein;ein;echt;Glück
1551.0|arm|adjective|poor|Der arme Mann lebte bescheiden in einer kleinen Hütte am Fluss.|The poor man lived modestly in a small hut by the river.|der;arm;Mann;leben;bescheiden;in;ein;klein;Hütte;an;Fluss
1552.0|die Krise|noun|crisis|In der Krise bewies die Gemeinschaft einen wahren Zusammenhalt.|In the crisis, the community demonstrated real solidarity.|in;der;Krise;beweisen;der;Gemeinschaft;ein;wahr;Zusammenhalt
1554.0|die Debatte|noun|debate|Die Debatte über erneuerbare Energien erhitzte die Gemüter im Saal.|The debate about renewable energy heated up the spirits in the hall.|der;Debatte;über;erneuerbar;Energie;erhitzen;der;Gemüt;in;Saal
1555.0|davor|pronoun|before|Die Wandergruppe machte kurz davor an einer Berghütte Halt zur Rast.|The hiking group stopped at a mountain hut for a break just before.|der;Wandergruppe;machen;kurz;davor;an;ein;Berghütte;Halt;zu;Rast
1556.0|der Journalist|noun|journalist|Der Journalist recherchierte tiefgründig und deckte den Skandal auf.|The journalist investigated deeply and uncovered the scandal.|der;Journalist;recherchieren;tiefgründig;und;aufdecken;der;Skandal;auf
1557.0|kochen|verb|to cook|Der Koch begann, die frischen Zutaten in der Pfanne zu kochen.|The chef began to cook the fresh ingredients in the pan.|der;Koch;beginnen;der;frisch;Zutat;in;der;Pfanne;zu;kochen
1558.0|zurückgehen|verb|to go back|Die Preise gehen langsam auf das Niveau des Vorjahres zurück.|The prices are slowly going back to last year's level.|der;Preis;zurückgehen;langsam;auf;der;Niveau;der;Vorjahr;zurück
1558.001|zurückgehen|verb|to decrease|Die Temperaturen werden in der kommenden Woche deutlich zurückgehen.|The temperatures will significantly decrease in the coming week.|der;Temperature;werden;in;der;kommend;Woche;deutlich;zurückgehen
1559.0|der Schmerz|noun|pain|Der Schmerz in seinem Knie ließ nach der langen Wanderung nicht nach.|The pain in his knee did not subside after the long hike.|der;Schmerz;in;sein;Knie;nachlassen;nach;der;lang;Wanderung;nicht;nach
1559.001|der Schmerz|noun|grief|Der Schmerz über das verlorene Zuhause ließ sich nicht lindern.|The grief over the lost home could not be eased.|der;Schmerz;über;der;verloren;Zuhause;lassen;sich;nicht;lindern
1560.0|erheblich|adjective|considerable|Die erheblichen Kosten zwangen das Unternehmen zur Umstrukturierung.|The considerable costs forced the company to restructure.|der;erheblich;Kosten;zwangen;der;Unternehmen;zu;Umstrukturierung
1563.0|das Griechisch|noun|Greek|Die alte Inschrift in feinem Griechisch entzifferte nur der Gelehrte.|The old inscription in fine Greek was deciphered only by the scholar.|der;alt;Inschrift;in;fein;Griechisch;entziffern;nur;der;gelehrte
1564.0|naja|particle|(oh) well|Naja, das war nicht mein bester Tag, aber morgen wird's besser.|Oh well, that wasn't my best day, but tomorrow will be better.|naja;der;sein;nicht;mein;be;Tag;aber;morgen;wird's;gut
1569.0|der Wettbewerb|noun|competition|Im Wettbewerb entfachte der Künstler wahre Begeisterungsstürme.|In the competition, the artist ignited true waves of enthusiasm.|in;Wettbewerb;entfachen;der;Künstler;wahr;Begeisterungssturm
1570.0|verfügen|verb|to have sth at one’s disposal|Das Hotel verfügt über einen großzügigen Wellnessbereich mit Sauna.|The hotel has a large wellness area with a sauna at its disposal.|der;Hotel;verfügen;über;ein;großzügig;Wellnessbereich;mit;Sauna
1570.001|verfügen|verb|to be in charge|Die Architektin verfügte über umfassende Kenntnisse der Baukunst.|The architect was in charge of extensive knowledge of architecture.|der;Architektin;verfügen;über;umfassend;Kenntnis;der;Baukunst
1572.0|der Zweifel|noun|doubt|Er hatte keinen Zweifel an der Loyalität seines langjährigen Freundes.|He had no doubt about the loyalty of his long-time friend.|er;haben;kein;Zweifel;an;der;Loyalität;sein;langjährig;Freund
1573.0|der Konzern|noun|corporation|Der multinationale Konzern investierte massiv in erneuerbare Energien.|The multinational corporation invested heavily in renewable energy.|der;multinational;Konzern;investieren;massiv;in;erneuerbar;Energie
1574.0|tanzen|verb|to dance|Die Paare begannen, im eleganten Ballsaal schwungvoll zu tanzen.|The couples began to dance gracefully in the elegant ballroom.|der;Paar;beginnen;in;elegant;Ballsaal;schwungvoll;zu;tanzen
1576.0|spezifisch|adjective|specific|Dieses Medikament wirkt spezifisch gegen diese Art von Infektion.|This medicine works specifically against this type of infection.|dieser;Medikament;wirken;spezifisch;gegen;dieser;Art;von;Infektion
1577.001|stabil|adjective|sturdy|Das stabile Holzregal hielt selbst die schwersten Bücher mühelos.|The sturdy wooden shelf easily held even the heaviest books.|der;stabil;Holzregal;halten;selbst;der;schwer;Buch;mühelos
