|word_de|part_of_speech|word_en|sentence_de|sentence_en|sentence_lemmatized_de
980.0|die Bindung|noun|relationship|Die Bindung zwischen Brüdern bleibt ein Leben lang bestehen.|The relationship between brothers lasts a lifetime.|der;Bindung;zwischen;Brüdern;bleiben;ein;Leben;lang;bestehen
980.001|die Bindung|noun|attachment|Eine Bindung an die Heimat kann stark, aber auch einengend sein.|An attachment to home can be strong but also confining.|ein;Bindung;an;der;Heimat;können;stark;aber;auch;einengend;sein
981.0|die Literatur|noun|literature|Die deutsche Literatur des 19. Jahrhunderts fasziniert viele Leser.|The German literature of the 19th century fascinates many readers.|der;deutsch;Literatur;der;19.;Jahrhundert;faszinieren;vieler;Leser
982.0|überraschen|verb|to surprise|Das Geschenk zum Geburtstag wird sie sicherlich überraschen.|The birthday gift will certainly surprise her.|der;Geschenk;zu;Geburtstag;werden;sie;sicherlich;überraschen
983.0|bestätigen|verb|to confirm|Der Zeuge konnte die Aussagen der Ermittler zweifelsfrei bestätigen.|The witness could confirm the investigators' statements beyond doubt.|der;Zeuge;können;der;Aussage;der;Ermittler;zweifelsfrei;bestätigen
983.001|bestätigen|verb|to endorse|Der Präsident wird öffentlich die Reformvorschläge bestätigen.|The president will publicly endorse the reform proposals.|der;Präsident;werden;öffentlich;der;Reformvorschlag;bestätigen
984.0|bewusst|adjective|conscious|Er wurde sich bewusst, dass Fehler Teil des Lernprozesses sind.|He became conscious that mistakes are part of the learning process.|er;werden;sich;bewusst;dass;Fehler;Teil;der;Lernprozeß;sein
984.001|bewusst|adjective|deliberate|Mit bewusst gewählten Worten führte sie die schwierige Verhandlung.|With deliberately chosen words, she led the difficult negotiation.|mit;bewusst;gewählt;Wort;führen;sie;der;schwierig;Verhandlung
985.0|der Abschnitt|noun|section|Der erste Abschnitt des Romans schildert die Kindheit der Hauptfigur.|The first section of the novel describes the protagonist's childhood.|der;erster;Abschnitt;der;Roman;schildern;der;Kindheit;der;Hauptfigur
985.001|der Abschnitt|noun|paragraph|Im ersten Abschnitt des Artikels wird die These ausführlich erläutert.|The thesis is thoroughly explained in the first paragraph of the article.|in;erster;Abschnitt;der;Artikel;werden;der;These;ausführlich;erläutern
985.002|der Abschnitt|noun|chapter|Der spannendste Abschnitt des Romans spielt in einer verlassenen Mine.|The most thrilling chapter of the novel takes place in an abandoned mine.|der;spannend;Abschnitt;der;Roman;spielen;in;ein;verlassen;Mine
985.003|der Abschnitt|noun|passage|Der spannende Abschnitt des Romans wurde im Literaturkurs analysiert.|The gripping passage of the novel was analyzed in the literature class.|der;spannend;Abschnitt;der;Roman;werden;in;Literaturkurs;analysieren
986.0|die Nähe|noun|vicinity|Die Nähe zum rauschenden Wasserfall machte den Ort magisch still.|The vicinity to the rushing waterfall made the place magically quiet.|der;Nähe;zu;rauschend;Wasserfall;stillmachen;der;Ort;magisch;still
986.001|die Nähe|noun|proximity|In der Nähe des Hotels gab es zahlreiche Einkaufsmöglichkeiten.|In the proximity of the hotel, there were numerous shopping options.|in;der;Nähe;der;Hotel;geben;es;zahlreich;Einkaufsmöglichkeit
987.0|zahlreich|adjective|numerous|Zahlreiche Schaulustige versammelten sich am Rande des Marktplatzes.|Numerous onlookers gathered at the edge of the marketplace.|zahlreich;Schaulustige;versammeln;sich;an;Rand;der;Marktplatz
988.0|medizinisch|adjective|medical|Das medizinische Team reagierte schnell auf den Notfall im Stadion.|The medical team responded quickly to the emergency in the stadium.|der;medizinisch;Team;reagieren;schnell;auf;der;Notfall;in;Stadion
989.0|übrig|adjective|remaining|Die übrig gebliebenen Kuchenstücke wurden am Abend verteilt.|The remaining pieces of cake were distributed in the evening.|der;übrig;geblieben;Kuchenstück;werden;an;Abend;verteilen
989.001|übrig|adjective|left|Nach der Restaurierung blieb erstaunlich viel Material übrig.|Surprisingly much material was left after the restoration.|nach;der;Restaurierung;übrigbleiben;erstaunlich;viel;Material;übrig
989.002|übrig|adjective|leftover|Der übrig gebliebene Kuchen wurde am nächsten Morgen verzehrt.|The leftover cake was eaten the next morning.|der;übrig;geblieben;Kuchen;werden;an;nächster;Morgen;verzehren
990.0|die Türkei|noun|Turkey|Die Türkei beeindruckt mit lebendigen Basaren und uralten Ruinen.|Turkey impresses with vibrant bazaars and ancient ruins.|der;Türkei;beeindrucken;mit;lebendig;Basar;und;uralt;Ruine
991.0|die Produktion|noun|production|Die Produktion der neuen Serie begann im modernisierten Werk.|The production of the new series started at the modernized plant.|der;Produktion;der;neu;Serie;beginnen;in;modernisiert;Werk
992.0|drücken|verb|to press|Mit einem leichten Klick ließ sich der Schalter nach unten drücken.|With a light click, the switch could be pressed down.|mit;ein;leicht;Klick;lassen;sich;der;Schalter;nach;unten;drücken
992.001|drücken|verb|to push|Er musste die schwere Holztür mit aller Kraft nach außen drücken.|He had to push the heavy wooden door outward with all his strength.|er;musste;der;schwer;Holztür;mit;aller;Kraft;nach;außen;drücken
993.0|drohen|verb|to threaten|Dunkle Wolken drohen einen starken Sturm über der Küste zu bringen.|Dark clouds threaten to bring a strong storm over the coast.|Dunkle;Wolke;drohen;ein;stark;Sturm;über;der;Küste;zu;bringen
994.0|die Linie|noun|line|Eine feine Linie aus Kreide markierte den Startpunkt des Rennens.|A fine line of chalk marked the starting point of the race.|ein;fein;Linie;aus;Kreide;markieren;der;Startpunkt;der;Rennens
995.0|das Gas|noun|gas|Das leuchtende Schild zeigte eine Warnung vor austretendem Gas an.|The glowing sign displayed a warning about leaking gas.|der;leuchtend;Schild;anzeigen;ein;Warnung;vor;austretend;Gas;an
996.0|schicken|verb|to send|Morgen schicken wir die letzte Lieferung dieser Saison nach Italien.|Tomorrow we are sending the final shipment of this season to Italy.|Morgen;schicken;wir;der;letzter;Lieferung;dieser;Saison;nach;Italien
997.0|die Hälfte|noun|half|Die Hälfte des Kuchens wurde bereits beim Frühstück verzehrt.|Half of the cake was already eaten at breakfast.|der;Hälfte;der;Kuchen;werden;bereits;bei;Frühstück;verzehren
998.0|der Kontakt|noun|contact|Der Kontakt zu alten Freunden ist für viele ein Anker im Leben.|The contact with old friends is an anchor in life for many.|der;Kontakt;zu;alt;Freund;sein;für;vieler;ein;Anker;in;Leben
999.0|das Interview|noun|interview|Das Interview mit der berühmten Schauspielerin war ein Highlight.|The interview with the famous actress was a highlight.|der;Interview;mit;der;berühmt;Schauspielerin;sein;ein;Highlight
1000.0|es ist egal|adverb|(it’s all) the same|Ob Tag oder Nacht, für ihn war es ist egal – er schrieb unaufhörlich.|Whether day or night, it was all the same to him – he wrote endlessly.|ob;Tag;oder;Nacht;für;ihn;sein;es;sein;egal;–;er;schreiben;unaufhörlich
1000.001|es ist egal|adverb|indifferent|Es ist egal, ob wir früher kommen, solange das Tor offen ist.|It is indifferent if we arrive earlier, as long as the gate is open.|es;sein;egal;ob;wir;früh;kommen;solange;der;Tor;offen;sein
1000.002|es ist egal|adverb|doesn't matter|Es ist egal, ob es regnet; wir machen trotzdem das Picknick.|It doesn't matter if it rains; we'll have the picnic anyway.|es;sein;egal;ob;es;regnen;wir;machen;trotzdem;der;Picknick
1001.0|reisen|verb|to travel|Sie liebte es, durch die kleinen Dörfer Frankreichs zu reisen.|She loved to travel through the small villages of France.|sie;lieben;es;durch;der;klein;Dorf;Frankreich;zu;reisen
1002.0|der Berg|noun|hill|Der steile Berg wurde von den Kletterern mit großer Mühe bezwungen.|The steep hill was conquered by the climbers with great effort.|der;steil;Berg;werden;von;der;Kletterer;mit;groß;Mühe;bezwungen
1002.001|der Berg|noun|mountain|Der Berg ragte majestätisch in den stahlblauen Himmel hinauf.|The mountain towered majestically into the steel-blue sky.|der;Berg;hinaufragen;majestätisch;in;der;stahlblau;Himmel;hinauf
1003.0|irgendwo|adverb|somewhere|Die Erholung liegt irgendwo in den stillen Wäldern verborgen.|Rest lies hidden somewhere in the quiet forests.|der;Erholung;liegen;irgendwo;in;der;still;Wald;verbergen
1004.0|trennen|verb|to separate|Hohe Mauern trennen die historischen Gärten vom restlichen Anwesen.|High walls separate the historic gardens from the rest of the estate.|Hoch;Mauer;trennen;der;historisch;Garten;von;restlich;Anwesen
1005.0|benötigen|verb|to require|Gesundes Leben benötigt intellektuelle Aktivität und gute Ernährung.|A healthy life requires intellectual activity and good nutrition.|Gesundes;Leben;benötigen;intellektuell;Aktivität;und;gut;Ernährung
1005.001|benötigen|verb|to need|Wir benötigen frisches Brot, weil der Vorrat aufgebraucht ist.|We need fresh bread because the supply is depleted.|wir;benötigen;frisch;Brot;weil;der;Vorrat;aufbrauchen;sein
1006.0|die Erinnerung|noun|memory|Eine verblasste Erinnerung schlich sich in den kalten Winterabend.|A faded memory crept into the cold winter evening.|ein;verblasst;Erinnerung;schlich;sich;in;der;kalt;Winterabend
1007.0|verhindern|verb|to prevent|Sicherheitsvorkehrungen sollen Unfälle und Schäden verhindern.|Safety precautions are meant to prevent accidents and damages.|Sicherheitsvorkehrung;sollen;Unfall;und;Schaden;verhindern
1008.0|die Sicht|noun|view|Aus der Vogelperspektive bietet sich eine atemberaubende Sicht.|From a bird's-eye view, you get a breathtaking view.|aus;der;Vogelperspektive;bieten;sich;ein;atemberaubend;Sicht
1008.001|die Sicht|noun|visibility|Die dichte Nebelwand reduzierte die Sicht auf nur wenige Meter.|The dense wall of fog reduced visibility to just a few meters.|der;dicht;Nebelwand;reduzieren;der;Sicht;auf;nur;weniger;Meter
1009.0|der Dollar|noun|dollar|Ein einzelner Dollar reichte nicht aus, um die Rechnung zu begleichen.|A single dollar was not enough to settle the bill.|ein;einzeln;Dollar;ausreichen;nicht;aus;um;der;Rechnung;zu;begleichen
1010.0|leiden|verb|to suffer|Nach dem langen Lauf begann er unter Muskelkrämpfen zu leiden.|After the long run, he began to suffer from muscle cramps.|nach;der;lang;Lauf;beginnen;er;unter;Muskelkrämpfen;zu;leiden
1011.0|der Anspruch|noun|claim|Der Anspruch auf Entschädigung wurde durch das Urteil bestätigt.|The claim for compensation was confirmed by the verdict.|der;Anspruch;auf;Entschädigung;werden;durch;der;Urteil;bestätigen
1012.0|die Position|noun|position|Ihre Position als Leiterin der Abteilung wird stark gefordert.|Her position as head of the department is heavily challenged.|ihr;Position;als;Leiterin;der;Abteilung;werden;stark;fordern
1013.0|der Sport|noun|sport|Der Sport motiviert die Schüler zu einem gesünderen Lebensstil.|Sport motivates students toward a healthier lifestyle.|der;Sport;motivieren;der;Schüler;zu;ein;gesünd;Lebensstil
1014.0|das BGB (Bürgerliches Gesetzbuch)|noun|civil code|Das BGB regelt im Detail die Rechte der Mieter und Vermieter.|The civil code regulates the rights of tenants and landlords in detail.|der;BGB;regeln;in;Detail;der;Recht;der;Mieter;und;Vermieter
1015.0|die Nachfrage|noun|demand|Die Nachfrage nach handgewebten Decken stieg in diesem Winter stark.|The demand for handwoven blankets increased sharply this winter.|der;Nachfrage;nach;handgewebt;Decke;steigen;in;dieser;Winter;stark
1016.0|blau|adjective|blue|Der Himmel war strahlend blau und versprach einen perfekten Wandertag.|The sky was bright blue, promising a perfect hiking day.|der;Himmel;sein;strahlend;blau;und;versprechen;ein;perfekt;Wandertag
1017.0|anschauen|verb|to look at|Die Touristen konnten stundenlang die Schlossruinen anschauen.|The tourists could look at the castle ruins for hours.|der;Tourist;können;stundenlang;der;Schlossruine;anschauen
1017.001|anschauen|verb|to watch|Wir schauten uns den alten Schwarz-Weiß-Film auf der Leinwand an.|We watched the old black-and-white movie on the screen.|wir;anschauen;sich;der;alt;Schwarz-Weiß-Film;auf;der;Leinwand;an
1018.0|teuer|adjective|expensive|Das edle Schmuckstück war einzigartig, aber erschreckend teuer.|The noble piece of jewelry was unique but shockingly expensive.|der;edel;Schmuckstück;sein;einzigartig;aber;erschreckend;teuer
1019.0|die Medien (pl)|noun|media|Die Medien berichteten ausführlich über den Skandal im Stadtrat.|The media reported extensively on the scandal in the city council.|der;Medium;berichten;ausführlich;über;der;Skandal;in;Stadtrat
1020.0|richten|verb|to direct|Der Pförtner richtet freundlich den Besucherstrom zur rechten Tür.|The doorman directed the visitor flow kindly to the correct door.|der;Pförtner;richten;freundlich;der;Besucherstrom;zu;rechter;Tür
1020.001|richten|verb|to follow|Die Scheinwerfer richteten sich auf den Schauspieler auf der Bühne.|The spotlights followed the actor on the stage.|der;Scheinwerfer;richten;sich;auf;der;Schauspieler;auf;der;Bühne
1021.0|das Institut|noun|institute|Das Institut für Umweltforschung hat neue Studien veröffentlicht.|The institute for environmental research has published new studies.|der;Institut;für;Umweltforschung;haben;neu;Studie;veröffentlichen
1022.0|der Plan|noun|plan|Der Plan für den Umbau des Parks wurde gestern verabschiedet.|The plan for the renovation of the park was approved yesterday.|der;Plan;für;der;Umbau;der;Park;werden;gestern;verabschieden
1023.0|immerhin|adverb|after all|Immerhin hatte der alte Freund seine Versprechen stets gehalten.|After all, the old friend had always kept his promises.|immerhin;haben;der;alt;Freund;sein;Versprechen;stets;halten
1024.0|das Tor|noun|gate|Das alte Tor knarzte, als es von einem Windstoß aufgestoßen wurde.|The old gate creaked as it was pushed open by a gust of wind.|der;alt;Tor;knarzen;als;es;von;ein;Windstoß;aufstoßen;werden
1024.001|das Tor|noun|goal|Der Torwart hielt das entscheidende Tor in der letzten Spielminute.|The goalkeeper saved the decisive goal in the last minute of the game.|der;Torwart;halten;der;entscheidend;Tor;in;der;letzter;Spielminute
1025.0|der Betrieb|noun|business|Der Betrieb expandierte mit dem neuen Angebot neuer Dienstleistungen.|The business expanded with the addition of new services.|der;Betrieb;expandieren;mit;der;neu;Angebot;neu;Dienstleistung
1025.001|der Betrieb|noun|operation|Der Betrieb des neuen Kraftwerks begann reibungslos am frühen Morgen.|The operation of the new power plant started smoothly in the early morning.|der;Betrieb;der;neu;Kraftwerk;beginnen;reibungslos;an;früh;Morgen
1026.0|komplex|adjective|complex|Das neue Computersystem ist äußerst komplex und anspruchsvoll.|The new computer system is extremely complex and demanding.|der;neu;Computersystem;sein;äußerst;komplex;und;anspruchsvoll
1027.0|das Dorf|noun|village|Das kleine Dorf liegt versteckt in einem ruhigen Tal voller Grün.|The small village is tucked away in a quiet, green valley.|der;klein;Dorf;liegen;verstecken;in;ein;ruhig;Tal;voll;Grün
1028.0|eignen (sich)|verb|to be suitable|Das Material eignet sich bestens für den Einsatz in der Bauindustrie.|The material is perfectly suitable for use in the construction industry.|der;Material;eignen;sich;bestens;für;der;Einsatz;in;der;Bauindustrie
1029.0|die Klasse|noun|class|Die Klasse bereitete eine beeindruckende Theateraufführung vor.|The class prepared an impressive theater performance.|der;Klasse;vorbereiten;ein;beeindruckend;Theateraufführung;vor
