|word_de|part_of_speech|word_en|sentence_de|sentence_en|sentence_lemmatized_de
1236.0|verteilen|verb|to distribute|Er verteilte die Flyer an alle Passanten.|He distributed the flyers to all the passersby.|er;verteilen;der;Flyer;an;aller;Passant
1237.0|das Papier|noun|paper|Für das Projekt benötigen wir festes Papier und gute Stifte.|We need sturdy paper and good pens for the project.|für;der;Projekt;benötigen;wir;fest;Papier;und;gut;Stift
1238.0|physikalisch|adjective|physical|Die physikalisch bedingte Veränderung war überraschend.|The physical change was surprising.|der;physikalisch;bedingt;Veränderung;sein;überraschend
1239.0|angesichts|preposition|in view of|Angesichts der Gefahr rief er sofort die Rettungskräfte.|In view of the danger, he immediately called the rescue services.|angesichts;der;Gefahr;rufen;er;sofort;der;Rettungskraft
1240.0|leise|adjective|quiet|Sie flüsterte leise, um niemanden zu stören.|She whispered quietly to avoid disturbing anyone.|sie;flüstern;leise;um;niemand;zu;stören
1240.001|leise|adjective|soft|Sprich leise, damit du die schlafenden Kinder nicht weckst.|Speak softly so you don't wake the sleeping children.|Sprich;leise;damit;du;der;schlafend;Kind;nicht;wecken
1241.0|vermutlich|adverb|probably|Er ist vermutlich schon unterwegs, um uns zu treffen.|He is probably already on his way to meet us.|er;sein;vermutlich;schon;unterwegs;um;uns;zu;treffen
1242.0|eindeutig|adjective|clear|Die Antwort war eindeutig und ließ keine Zweifel offen.|The answer was clear and left no room for doubt.|der;Antwort;sein;eindeutig;und;offenlassen;kein;Zweifel;offen
1243.0|heraus|adverb|out|Er sprang schnell heraus, als die Tür aufging.|He jumped out quickly when the door opened.|er;herausspringen;schnell;heraus;als;der;Tür;aufgehen
1243.001|heraus|adverb|outside|Er kam heraus und schloss die Tür leise hinter sich.|He came outside and quietly closed the door behind him.|er;herauskommen;heraus;und;schloss;der;Tür;leise;hinter;sich
1244.0|falls|conjunction|in case|Falls du Hilfe brauchst, ruf mich einfach an.|Call me in case you need help.|falls;du;Hilfe;brauchen;anruf;mich;einfach;an
1244.001|falls|conjunction|if|Falls es regnet, nehmen wir einen Regenschirm mit.|If it rains, we will take an umbrella.|falls;es;regnen;mitnehmen;wir;ein;Regenschirm;mit
1245.0|erstmals|adverb|for the first time|Wir werden erstmals in diesem Jahr im Ausland reisen.|We will travel abroad for the first time this year.|wir;werden;erstmals;in;dieser;Jahr;in;Ausland;reisen
1246.0|der Partner|noun|partner|Er arbeitet mit einem neuen Partner an diesem Start-up.|He’s working with a new partner on this startup.|er;arbeiten;mit;ein;neu;Partner;an;dieser;Start-up
1247.0|nachdenken|verb|to think about|Es ist wichtig, über die richtige Dosierung nachzudenken.|It is important to think about the correct dosage.|es;sein;wichtig;über;der;richtig;Dosierung;nachdenken
1247.001|nachdenken|verb|to reflect|Sie blieb stehen, um über seinen Vorschlag nachzudenken.|She paused to reflect on his suggestion.|sie;stehenbleiben;stehen;um;über;sein;Vorschlag;nachdenken
1248.0|die Ausbildung|noun|training|Er absolvierte eine Ausbildung zum Elektriker.|He completed training as an electrician.|er;absolvieren;ein;Ausbildung;zu;Elektriker
1248.001|die Ausbildung|noun|education|Eine gute Ausbildung öffnet viele Türen im Berufsleben.|A good education opens many doors in professional life.|ein;gut;Ausbildung;öffnen;vieler;Tür;in;Berufsleben
1249.0|der Wagen|noun|car|Der neue Wagen fährt mühelos über die holprigen Straßen.|The new car glides effortlessly over the bumpy streets.|der;neu;Wagen;fahren;mühelos;über;der;holprig;Straße
1249.001|der Wagen|noun|carriage|Der Wagen bewegte sich sanft über die holprige Strecke.|The carriage moved smoothly over the bumpy road.|der;Wagen;bewegen;sich;sanft;über;der;holprig;Strecke
1250.0|das Schiff|noun|ship|Das Schiff verließ den Hafen bei Sonnenuntergang.|The ship left the harbor at sunset.|der;Schiff;verlassen;der;Hafen;bei;Sonnenuntergang
1251.0|tausend|number|thousand|In dem Raum waren tausend bunte Ballons für die Feier.|In the room were a thousand colorful balloons for the celebration.|in;der;Raum;sein;tausend;bunt;Ballon;für;der;Feier
1252.0|die Tat|noun|deed|Die mutige Tat des Feuerwehrmanns rettete viele Leben.|The courageous deed of the firefighter saved many lives.|der;mutig;Tat;der;Feuerwehrmann;retten;vieler;Leben
1252.001|die Tat|noun|action|Die Tat des Helden wurde von allen bewundert.|The action of the hero was admired by everyone.|der;Tat;der;Held;werden;von;alle;bewundern
1253.0|obere|adjective|upper|Die obere Schicht der Haut enthält viele Nervenzellen.|The upper layer of the skin contains many nerve cells.|der;oberer;Schicht;der;Haut;enthalten;vieler;Nervenzelle
1254.0|die Gleichung|noun|equation|Die komplizierte Gleichung wurde nach langem Grübeln gelöst.|The complicated equation was solved after long pondering.|der;kompliziert;Gleichung;werden;nach;lang;Grübeln;lösen
1255.0|der Stein|noun|rock|Ein schwerer Stein blockierte den engen Wanderweg.|A heavy rock blocked the narrow hiking path.|ein;schwer;Stein;blockieren;der;eng;Wanderweg
1255.001|der Stein|noun|stone|Ein glatter Stein am Flussbett funkelte in der Sonne.|A smooth stone in the riverbed sparkled in the sunlight.|ein;glatt;Stein;an;Flussbett;funkeln;in;der;Sonne
1256.0|kümmern (sich)|verb|to take care of|Wir müssen uns um die Marktforschung kümmern.|We need to take care of market research.|wir;müssen;sich;um;der;Marktforschung;kümmern
1256.001|kümmern (sich)|verb|to be concerned|Er kümmert sich um das Wohl seiner Familie.|He is concerned about the well-being of his family.|er;kümmern;sich;um;der;Wohl;sein;Familie
1257.0|mittlere|adjective|middle|Das mittlere System hat die besten Performancewerte.|The middle system has the best performance metrics.|der;mittlerer;System;haben;der;gut;Performancewert
1257.001|mittlere|adjective|average|Die mittlere Ladezeit ist kürzer als erwartet.|The average load time is shorter than expected.|der;mittlerer;Ladezeit;sein;kurz;als;erwarten
1258.0|erheben|verb|to raise|Der Forscher erhob die Frage der Ethik in der Wissenschaft.|The researcher raised the question of ethics in science.|der;Forscher;erheben;der;Frage;der;Ethik;in;der;Wissenschaft
1259.0|die Erklärung|noun|explanation|Die Erklärung des Mechanismus war überraschend einfach.|The explanation of the mechanism was surprisingly simple.|der;Erklärung;der;Mechanismus;sein;überraschend;einfach
1260.0|das Konzept|noun|concept|Einvernehmlicher Sex ist ein zeitgemässes Konzept.|Consensual sex is a contemporary concept.|einvernehmlich;Sex;sein;ein;zeitgemäss;Konzept
1260.001|das Konzept|noun|idea|Das neue Konzept für die Werbung ist einfach genial.|The new idea for the advertisement is simply brilliant.|der;neu;Konzept;für;der;Werbung;sein;einfach;genial
1260.002|das Konzept|noun|plan|Das Konzept für die Expansion wurde genehmigt.|The plan for the expansion was approved.|der;Konzept;für;der;Expansion;werden;genehmigen
1261.0|der Mittwoch|noun|Wednesday|Am Mittwoch haben wir immer ein Teammeeting.|We always have a team meeting on Wednesday.|an;Mittwoch;haben;wir;immer;ein;Teammeeting
1262.0|stören|verb|to disturb|Ich möchte nicht stören, während du arbeitest.|I don’t want to disturb you while you are working.|ich;möchten;nicht;stören;während;du;arbeitest
1262.001|stören|verb|to bother|Der Lärm von draußen störte ihren Schlaf.|The noise from outside bothered her sleep.|der;Lärm;von;draußen;stören;ihr;Schlaf
1263.0|die Spur|noun|track|Die Spur des Diebs wurde schnell gefunden.|The track of the thief was quickly found.|der;Spur;der;Dieb;werden;schnell;finden
1263.001|die Spur|noun|lane|Die Spur der Reifen führt direkt zu dem verlassenen Gebäude.|The lane of the tires leads straight to the abandoned building.|der;Spur;der;Reifen;führen;direkt;zu;der;verlassen;Gebäude
1264.0|berliner|adjective|(of) Berlin|Das berliner Flair im Café erinnerte ihn an seine Kindheit.|The Berlin flair in the café reminded him of his childhood.|der;berliner;Flair;in;Café;erinnern;ihn;an;sein;Kindheit
1265.0|die Herausforderung|noun|challenge|Die Herausforderung hat unser Team enger zusammengebracht.|The challenge brought our team closer together.|der;Herausforderung;haben;unser;Team;eng;zusammenbringen
1266.0|starten|verb|to start|Wir möchten heute das Projekt starten und alle einbeziehen.|We want to start the project today and involve everyone.|wir;möchten;heute;der;Projekt;starten;und;alle;einbeziehen
1267.0|staatlich|adjective|state|Das staatliche Museum zeigte antike Artefakte aus Ägypten.|The state museum displayed ancient artifacts from Egypt.|der;staatlich;Museum;zeigen;antik;Artefakt;aus;Ägypten
1267.001|staatlich|adjective|government|Die staatliche Förderung wurde bewilligt.|The government funding was approved.|der;staatlich;Förderung;werden;bewilligen
1267.002|staatlich|adjective|public|Die staatlichen Institutionen müssen transparent arbeiten.|The public institutions must work transparently.|der;staatlich;Institution;müssen;transparent;arbeiten
1268.0|verbessern|verb|to improve|Wir müssen die Qualität unserer Dienstleistungen verbessern.|We need to improve the quality of our services.|wir;müssen;der;Qualität;unser;Dienstleistung;verbessern
1268.001|verbessern|verb|to correct|Der Lehrer verbesserte die Fehler im Aufsatz.|The teacher corrected the mistakes in the essay.|der;Lehrer;verbessern;der;Fehler;in;Aufsatz
1269.0|heiß|adjective|hot|Es war ein heißer Sommertag, und alle gingen schwimmen.|It was a hot summer day, and everyone went swimming.|es;sein;ein;heiß;Sommertag;und;alle;schwimmengehen;schwimmen
1270.0|die Vergangenheit|noun|past|In der Vergangenheit war dieser Ort ein Industriezentrum.|In the past, this place was an industrial hub.|in;der;Vergangenheit;sein;dieser;Ort;ein;Industriezentrum
1271.0|das Gleichgewicht|noun|balance|Sie verlor ihr Gleichgewicht auf dem schmalen Steg.|She lost her balance on the narrow footbridge.|sie;verlieren;ihr;Gleichgewicht;auf;der;schmal;Steg
1272.0|Griechenland|noun|Greece|Griechenland lockt jedes Jahr Millionen von Touristen an.|Greece attracts millions of tourists every year.|Griechenland;anlocken;jeder;Jahr;Million;von;Tourist;an
1273.0|das Maß|noun|measure|Das Maß für den Erfolg ist oft subjektiv und vielfältig.|The measure of success is often subjective and diverse.|der;Maß;für;der;Erfolg;sein;oft;subjektiv;und;vielfältig
1274.0|abgeben|verb|to give|Er musste das Formular bis heute abgeben.|He had to submit the form by today.|er;musste;der;Formular;bis;heute;abgeben
1274.001|abgeben|verb|to hand in|Ich habe meine Hausarbeit pünktlich abgegeben.|I handed in my paper on time.|ich;haben;mein;Hausarbeit;pünktlich;abgeben
1274.002|abgeben|verb|to submit|Die Schüler müssen ihre Hausarbeiten bis Freitag abgeben.|The students need to submit their homework by Friday.|der;Schüler;müssen;ihr;Hausarbeit;bis;Freitag;abgeben
1275.0|der Bericht|noun|report|Der Bericht erläutert die aktuelle Lage.|The report explains the current situation.|der;Bericht;erläutern;der;aktuell;Lage
1276.0|die Qualität|noun|quality|Die Qualität dieses Produkts überzeugt beim ersten Gebrauch.|The quality of this product impresses on first use.|der;Qualität;dieser;Produkt;überzeugen;bei;erster;Gebrauch
1277.0|der Rand|noun|edge|Am Rand des Tisches lag ein verstreuter Stapel Bücher.|At the edge of the table lay a scattered stack of books.|an;Rand;der;Tisch;liegen;ein;verstreut;Stapel;Buch
1278.0|Italien|noun|Italy|Italien ist bekannt für seine Innovationskraft in der Mode.|Italy is known for its innovation in fashion.|Italien;sein;bekannt;für;sein;Innovationskraft;in;der;Mode
1279.0|der Kern|noun|seed|Der Kern der Idee liegt in der Vernetzung von Ressourcen.|The seed of the idea lies in the networking of resources.|der;Kern;der;Idee;liegen;in;der;Vernetzung;von;Ressource
1279.001|der Kern|noun|core|Der Kern der Strategie ist eine klare Marktanalyse.|The core of the strategy is a clear market analysis.|der;Kern;der;Strategie;sein;ein;klar;Marktanalyse
1279.002|der Kern|noun|nucleus|Der Kern des Problems liegt in der ungenauen Messung.|The nucleus of the problem lies in the inaccurate measurement.|der;Kern;der;Problem;liegen;in;der;ungenau;Messung
1279.003|der Kern|noun|main focus|Der Kern unserer Strategie ist die Kundenzufriedenheit.|The main focus of our strategy is customer satisfaction.|der;Kern;unser;Strategie;sein;der;Kundenzufriedenheit
1280.0|der Winter|noun|winter|Der Winter in den Alpen ist kalt und schneereich.|Winter in the Alps is cold and snowy.|der;Winter;in;der;Alpen;sein;kalt;und;schneereich
1281.0|der Hintergrund|noun|background|Der Hintergrund des Bildes war sehr detailreich.|The background of the picture was very detailed.|der;Hintergrund;der;Bild;sein;sehr;detailreich
1282.0|der Osten, Ost-|noun|east|Im Osten des Landes gibt es viele unerforschte Gebiete.|In the east of the country, there are many unexplored areas.|in;Osten;der;Land;geben;es;vieler;unerforscht;Gebiet
1283.0|Amerika|noun|America|Amerika fasziniert viele Reisende durch seine Vielfalt.|America fascinates many travelers with its diversity.|Amerika;faszinieren;vieler;Reisende;durch;sein;Vielfalt
1284.0|geboren|adjective|born|Maria wurde in einer kleinen Stadt geboren.|Maria was born in a small town and dreams of an exciting life in the big city.|Maria;werden;in;ein;klein;Stadt;gebären
1285.0|gefährlich|adjective|dangerous|Diese Bergstraße ist besonders gefährlich im Winter.|This mountain road is particularly dangerous in winter.|dieser;Bergstraße;sein;besonders;gefährlich;in;Winter
1286.0|zwingen|verb|to force|Der Zeitdruck zwang uns, die Frist zu verkürzen.|The time pressure forced us to shorten the deadline.|der;Zeitdruck;zwingen;uns;der;Frist;zu;verkürzen
1287.0|das Bier|noun|beer|Er bestellte ein kaltes Bier zum frisch gegrillten Steak.|He ordered a cold beer with the freshly grilled steak.|er;bestellen;ein;kalt;Bier;zu;frisch;gegrillt;Steak
1288.0|ansprechen|verb|to address|Er wollte das heikle Thema im Meeting direkt ansprechen.|He wanted to directly address the sensitive issue in the meeting.|er;wollen;der;heikel;Thema;in;Meeting;direkt;ansprechen
1288.001|ansprechen|verb|to speak|Der Dozent wird heute ein wichtiges Thema ansprechen.|The lecturer will speak on an important topic today.|der;Dozent;werden;heute;ein;wichtig;Thema;ansprechen
1289.0|komplett|adjective|complete|Das Puzzle war fast komplett, nur ein Teil fehlte.|The puzzle was almost complete, only one piece was missing.|der;Puzzle;sein;fast;komplett;nur;ein;Teil;fehlen
1290.0|die Forderung|noun|demand|Die Forderung nach besseren Arbeitsbedingungen wächst.|The demand for better working conditions is growing.|der;Forderung;nach;gut;Arbeitsbedingung;wachsen
1290.001|die Forderung|noun|claim|Die Forderung nach besserer Bezahlung wurde erfüllt.|The claim for better pay was fulfilled.|der;Forderung;nach;gut;Bezahlung;werden;erfüllen
1291.0|gelangen|verb|to reach|Sie gelangten endlich ans Ziel nach stundenlangem Marsch.|They finally reached the destination after hours of marching.|sie;gelangen;endlich;an;Ziel;nach;stundenlang;Marsch
1292.0|die Nachricht|noun|news|Die Nachricht von der Fusion verbreitete sich schnell.|The news of the merger spread quickly.|der;Nachricht;von;der;Fusion;verbreiten;sich;schnell
1292.001|die Nachricht|noun|message|Die Nachricht von seiner Beförderung kam unerwartet.|The message about his promotion came unexpectedly.|der;Nachricht;von;sein;Beförderung;kommen;unerwartet
1293.0|sammeln|verb|to collect|Er liebt es, alte Münzen zu sammeln und zu katalogisieren.|He loves to collect and catalog old coins.|er;lieben;es;alt;Münze;zu;sammeln;und;zu;katalogisieren
1293.001|sammeln|verb|to gather|Die Kinder sammelten begeistert Muscheln am einsamen Strand.|The children eagerly gathered seashells on the remote beach.|der;Kind;sammeln;begeistert;Muschel;an;einsam;Strand
