|word_de|part_of_speech|word_en|sentence_de|sentence_en|sentence_lemmatized_de
2518.0|der Durst|noun|the thirst|Der Durst war unerträglich in der Sommerhitze.|The thirst was unbearable in the summer heat.|der;Durst;sein;unerträglich;in;der;Sommerhitze
2531.0|damals|adverb|back then|Damals hatte ich keine Ahnung, wie schwierig es wird.|Back then, I had no idea how hard it would get.|damals;haben;ich;kein;Ahnung;wie;schwierig;es;werden
2546.0|gern|adverb|gladly|Ich helfe dir gern bei den Vorbereitungen.|I gladly help you with the preparations.|ich;helfen;dir;gern;bei;der;Vorbereitung
2548.0|warmhalten|verb|keep warm|Der alte Mantel konnte ihn kaum warmhalten.|The old coat could barely keep him warm.|der;alt;Mantel;können;ihn;kaum;warmhalten
2549.0|einander|Pronomen|each other|Sie sahen einander an und verstanden sich sofort.|They looked at each other and understood immediately.|sie;ansehen;einander;an;und;verstehen;sich;sofort
2550.0|warm|adjective|warm|Die warmen Decken hielten uns gemütlich.|The warm blankets kept us cozy.|der;warm;Decke;halten;uns;gemütlich
2554.0|betrunken|adjective|drunk|Er torkelte betrunken aus der Kneipe hinaus.|He staggered out of the pub drunk.|er;hinaustorkeln;betrunken;aus;der;Kneipe;hinaus
2555.0|schwer|adjective|heavy|Die Luft war schwer vor unausgesprochenen Worten.|The air was heavy with unspoken words.|der;Luft;sein;schwer;vor;unausgesprochen;Wort
2557.0|der Herbstwind|noun|autumn wind|Der Herbstwind trägt den Duft von feuchtem Laub.|The autumn wind carries the scent of damp leaves.|der;Herbstwind;tragen;der;Duft;von;feucht;Laub
2566.0|der Kamerad|Noun|comrade|Sein treuer Kamerad half ihm aus der schwierigen Lage.|His loyal comrade helped him out of the difficult situation.|sein;treu;Kamerad;helfen;ihm;aus;der;schwierig;Lage
2567.0|gähnen|verb|yawn|Er begann laut zu gähnen vor Langeweile.|He started yawning loudly out of boredom.|er;beginnen;laut;zu;gähnen;vor;Langeweile
2570.0|morgen|adverb|tomorrow|Wir treffen uns morgen zu einer Besprechung.|We will meet tomorrow for a discussion.|wir;treffen;sich;morgen;zu;ein;Besprechung
2576.0|der Schlaf|Noun|sleep|Guter Schlaf ist wichtig für die Gesundheit.|Good sleep is important for health.|Guter;Schlaf;sein;wichtig;für;der;Gesundheit
2579.0|schrecken|Verb|to frighten|Die plötzliche Sirene konnte jeden schrecken.|The sudden siren could frighten anyone.|der;plötzlich;Sirene;können;jeder;schrecken
2580.0|plötzlich|adverb|suddenly|Plötzlich stürzte der Ast mit einem lauten Knall zu Boden.|Suddenly, the branch crashed to the ground with a loud bang.|plötzlich;stürzen;der;Ast;mit;ein;laut;Knall;zu;Boden
2585.0|hoch|adjective|high|Die Wellen schlugen hoch gegen die Klippen.|The waves crashed high against the cliffs.|der;Welle;schlagen;hoch;gegen;der;Klippe
2588.0|die Hose|noun|pants|Die Hose war zu eng und unbequem zu tragen.|The pants were too tight and uncomfortable to wear.|der;Hose;sein;zu;eng;und;unbequem;zu;tragen
2589.0|nass|adjective|wet|Mein Mantel ist nach dem Regen völlig nass.|My coat is completely wet after the rain.|mein;Mantel;sein;nach;der;Regen;völlig;nass
2595.0|schnell|adjective|quick|Der schnelle Zug erreichte den Bahnhof pünktlich.|The quick train arrived at the station on time.|der;schnell;Zug;erreichen;der;Bahnhof;pünktlich
2598.0|deutsch|adjective|German|Die deutsche Kultur ist vielfältig und spannend.|German culture is diverse and exciting.|der;deutsch;Kultur;sein;vielfältig;und;spannend
2609.0|schlau|adjective|clever|Der schlau geplante Coup verlief ohne Probleme.|The cleverly planned coup went off without a hitch.|der;schlau;geplant;Coup;verlaufen;ohne;Problem
2610.0|das Buch|noun|book|Das Buch lag aufgeschlagen auf dem alten Tisch.|The book lay open on the old table.|der;Buch;liegen;aufgeschlagen;auf;der;alt;Tisch
2616.0|Schönheitsschlaf|noun|beauty sleep|Ein guter Schönheitsschlaf wirkt Wunder.|A good beauty sleep works wonders.|ein;gut;Schönheitsschlaf;wirken;Wunder
2620.0|der Staub|noun|dust|Der Staub auf den alten Büchern erzählte von Vergessenem.|The dust on the old books spoke of forgotten things.|der;Staub;auf;der;alt;Büchern;erzählen;von;Vergessenem
2629.0|der DJ|noun|the DJ|Der DJ legte die beste Musik der Nacht auf.|The DJ played the best music of the night.|der;DJ;auflegen;der;gut;Musik;der;Nacht;auf
2632.0|der Morgen|noun|morning|Der Morgen begann mit einem dichten Nebelschleier.|The morning began with a dense fog.|der;Morgen;beginnen;mit;ein;dicht;Nebelschleier
2632.001|das Morgen|noun|the tomorrow|Das Morgen bringt immer neue Chancen und Möglichkeiten.|Tomorrow always brings new chances and opportunities.|der;Morgen;bringen;immer;neu;Chance;und;Möglichkeit
2634.0|fein|adjective|fine|Der Stoff fühlt sich fein und hochwertig an.|The fabric feels fine and high-quality.|der;Stoff;anfühlen;sich;fein;und;hochwertig;an
2640.0|das Phänomen|noun|phenomenon|Das Phänomen zieht Forscher in seinen Bann.|The phenomenon captivates researchers.|der;Phänomen;ziehen;Forscher;in;sein;Bann
2646.0|geometrisch|adjective|geometrical
2647.0|perfekt|adjective|perfect|Die Bedingungen für das Rennen waren perfekt.|The conditions for the race were perfect.|der;Bedingung;für;der;rennen;sein;perfekt
2664.0|neu|adjective|new|Sie kaufte ein neues Fahrrad für den Sommer.|She bought a new bike for the summer.|sie;kaufen;ein;neu;Fahrrad;für;der;Sommer
2667.0|schützen|verb|protect|Die Sonnencreme schützt die Haut vor UV-Strahlen.|The sunscreen protects the skin from UV rays.|der;Sonnencreme;schützen;der;Haut;vor;UV-Strahl
2671.0|lesen|verb|to read|Abends liest er gerne Romane mit spannenden Plots.|In the evening, he likes to read novels with exciting plots.|abends;lesen;er;gerne;Roman;mit;spannend;Plot
2678.0|negativ|adjective|negative|Die negative Kritik wurde sachlich beantwortet.|The negative criticism was addressed objectively.|der;negativ;Kritik;werden;sachlich;beantworten
2685.0|Michael|Proper noun|Michael|Michael präsentierte seine Arbeit stolz.|Michael proudly presented his work.|Michael;präsentieren;sein;Arbeit;stolz
2687.0|Style|noun|style|Sein Style ist wirklich einzigartig und mutig.|His style is truly unique and bold.|sein;Style;sein;wirklich;einzigartig;und;mutig
2690.0|der Schritt|noun|the step|Ein mutiger Schritt nach vorne kann alles verändern.|A bold step forward can change everything.|ein;mutig;Schritt;nach;vorne;können;alle;verändern
2703.0|ehrlich|adjective|honest|Ein ehrlicher Fehler wurde schnell verziehen.|An honest mistake was quickly forgiven.|ein;ehrlich;Fehler;werden;schnell;verzeihen
2704.0|die Haut|noun|skin|Die Haut wurde durch die Sonne leicht gebräunt.|The skin was lightly tanned by the sun.|der;Haut;werden;durch;der;Sonne;leicht;bräunen
2708.0|das Botox|noun|Botox|Sie ließ sich Botox für glattere Haut spritzen.|She got Botox for smoother skin.|sie;lassen;sich;Botox;für;glatt;Haut;spritzen
2710.0|holen|verb|get|Ich muss noch die Post aus dem Briefkasten holen.|I still have to get the mail from the mailbox.|ich;muss;noch;der;Post;aus;der;Briefkasten;holen
2712.0|der Preis|noun|the price|Der Preis für Verrat war ein ewiges Schweigen.|The price for betrayal was eternal silence.|der;Preis;für;Verrat;sein;ein;ewig;schweigen
2714.0|nennen|verb|call|Wie willst du dein neues Projekt nennen?|What do you want to call your new project?|wie;willst;du;dein;neu;Projekt;nennen
2722.0|das Handy|noun|the phone|Das Handy vibriert, weil eine Nachricht einging.|The phone vibrates because a message arrived.|der;Handy;vibrieren;weil;ein;Nachricht;eingehen
2728.0|der King|noun|the king|Er fühlte sich wie der King, nachdem er den Preis gewann.|He felt like the king after winning the prize.|er;fühlen;sich;wie;der;King;nachdem;er;der;Preis;gewinnen
2730.0|der Spiegel|Noun|mirror|Der Spiegel fiel mit einem lauten Knall um.|The mirror fell with a loud crash.|der;Spiegel;umfallen;mit;ein;laut;Knall;um
2731.0|zögern|verb|hesitate|Sie durfte nicht zögern, den Anruf zu tätigen.|She couldn't hesitate to make the call.|sie;dürfen;nicht;zögern;der;Anruf;zu;tätigen
2732.0|verlegen|verb|to relocate|Die Firma musste ihr Büro nach Hamburg verlegen.|The company had to relocate its office to Hamburg.|der;Firma;musste;ihr;Büro;nach;Hamburg;verlegen
2742.0|dafür|adverb|for that|Er hat hart gearbeitet, dafür verdient er Respekt.|He worked hard; for that, he deserves respect.|er;haben;hart;arbeiten;dafür;verdienen;er;Respekt
2746.0|weder|conjunction|neither|Weder er noch sie hatte eine plausible Erklärung.|Neither he nor she had a plausible explanation.|weder;er;noch;sie;haben;ein;plausibel;Erklärung
2747.0|das Lesen|Noun|reading
2749.0|schreiben|verb|to write|Er schreibt mit Leidenschaft Gedichte voller Metaphern.|He writes poems full of metaphors with passion.|er;schreiben;mit;Leidenschaft;Gedicht;voll;Metapher
2772.0|der Frühling|noun|spring|Der Frühling brachte frisches Grün und blühende Blumen.|Spring brought fresh greenery and blooming flowers.|der;Frühling;bringen;frisch;Grün;und;blühend;Blume
2775.0|Röslein|noun|little rose|Ein Röslein schmückte den verfallenen Steintisch.|A little rose adorned the decayed stone table.|ein;Röslein;schmücken;der;verfallen;Steintisch
2778.0|leiden|verb|to suffer|Viele Menschen leiden unter den Folgen der Katastrophe.|Many people suffer from the consequences of the disaster.|vieler;Mensch;leiden;unter;der;Folge;der;Katastrophe
2792.0|die Mühe|noun|effort|Die Mühe hat sich gelohnt, der Erfolg war groß.|The effort was worth it, the success was great.|der;Mühe;haben;sich;lohnen;der;Erfolg;sein;groß
2797.0|das Kompliment|noun|compliment|Sie nahm das Kompliment mit einem charmanten Lächeln an.|She accepted the compliment with a charming smile.|sie;annehmen;der;Kompliment;mit;ein;charmant;lächeln;an
2798.0|Schöne|adjective|beautiful|Die Schöne Aussicht lockt viele Touristen.|The beautiful view attracts many tourists.|der;Schöne;Aussicht;locken;vieler;Tourist
2805.0|das Angebot|noun|the offer|Das Angebot für den neuen Job war verlockend.|The offer for the new job was tempting.|der;Angebot;für;der;neu;Job;sein;verlockend
2807.0|die Freude|noun|joy|Die Freude am Sieg erfüllte die jubelnde Menge.|The joy of victory filled the cheering crowd.|der;Freude;an;Sieg;erfüllen;der;jubelnd;Menge
2813.0|das Äußeres|noun|appearance|Das Äußeres täuscht oft über den Charakter.|Appearance often deceives about character.|der;Äußeres;täuschen;oft;über;der;Charakter
2818.0|die Sache|noun|thing|Die Sache wird morgen ausführlich besprochen.|The thing will be discussed in detail tomorrow.|der;Sache;werden;morgen;ausführlich;besprechen
2822.0|der Hunger|Noun|hunger
2829.0|derselbe|pronoun|the same|Es war derselbe Fehler wie beim letzten Mal.|It was the same mistake as last time.|es;sein;derselbe;Fehler;wie;bei;letzter;Mal
2846.0|das Kleid|noun|dress|Das Kleid leuchtete in einem strahlenden Rot.|The dress shone in a brilliant red.|der;Kleid;leuchten;in;ein;strahlend;Rot
2859.0|Leute|noun|people|Die Leute versammelten sich vor dem Rathaus.|The people gathered in front of the town hall.|der;Leute;versammeln;sich;vor;der;Rathaus
2871.0|leider|adverb|unfortunately|Leider konnte er die Einladung nicht annehmen.|Unfortunately, he couldn’t accept the invitation.|leider;können;er;der;Einladung;nicht;annehmen
2876.0|ab|preposition|off|Er brach ab, als die Dunkelheit ihn verschlang.|He broke off as the darkness engulfed him.|er;abbrechen;ab;als;der;Dunkelheit;ihn;verschlingen
2885.0|on|adjective|on|Das Licht bleibt die ganze Nacht on geschaltet.|The light stays switched on all night.|der;Licht;bleiben;der;ganz;Nacht;on;schalten
3079.0|dir|pronoun|you|Ich habe dir etwas Besonderes mitgebracht.|I brought something special for you.|ich;haben;dir;etwas;Besonderes;mitbringen
3085.0|neun|number|nine|Er stand jeden Tag pünktlich um neun Uhr auf.|He got up at nine o'clock every day.|er;aufstehen;jeder;Tag;pünktlich;um;neun;Uhr;auf
3086.0|okay|adjective|okay|Ist es für dich okay, wenn wir später reden?|Is it okay for you if we talk later?|sein;es;für;dich;okay;wenn;wir;spät;reden
3090.0|los|adverb|off|Wir brachen los, um die Berge zu erkunden.|We set off to explore the mountains.|wir;losbrechen;los;um;der;Berg;zu;erkunden
3091.0|das Frühstück|noun|breakfast|Das Frühstück war reichhaltig und lecker.|The breakfast was hearty and delicious.|der;Frühstück;sein;reichhaltig;und;lecker
3096.0|der Walkman|noun|Walkman|Der alte Walkman spielte leise ihre Lieblingskassette ab.|The old Walkman quietly played her favorite cassette.|der;alt;Walkman;abspielen;leise;ihr;Lieblingskassette;ab
3100.0|die Haustür|noun|the front door|Die Haustür war aus schwerem Eichenholz gefertigt.|The front door was made of heavy oak wood.|der;Haustür;sein;aus;schwer;Eichenholz;fertigen
3101.0|ran|Adverb|close|Komm ran, ich habe eine Überraschung für dich.|Come close, I have a surprise for you.|ranKomm;ran;ich;haben;ein;Überraschung;für;dich
3105.0|entlang|preposition|along|Wir gingen den Fluss entlang und genossen die frische Luft.|We walked along the river and enjoyed the fresh air.|wir;entlanggehen;der;Fluss;entlang;und;genießen;der;frisch;Luft
3121.0|kurz|adjective|short|Die Rede war kurz, aber sehr eindrucksvoll.|The speech was short but very impressive.|der;Rede;sein;kurz;aber;sehr;eindrucksvoll
3126.0|die Zeitung|Noun|newspaper|Die Zeitung lag morgens immer vor der Tür.|The newspaper was always in front of the door in the morning.|der;Zeitung;liegen;morgens;immer;vor;der;Tür
3132.0|unzählig|Adjective|countless
3133.0|die Bombe|noun|bomb|Die Bombe explodierte mitten im Gebäude.|The bomb exploded in the middle of the building.|der;Bombe;explodieren;mitten;in;Gebäude
3138.0|der Mensch|noun|the human|Der Mensch kämpfte gegen die eigene Schattenseite.|The human fought against their own shadow side.|der;Mensch;kämpfen;gegen;der;eigen;Schattenseite
3138.001|das Mensch|noun|the human (colloquial)|Das Mensch war so stur wie ein Felsen am Fluss.|The human was as stubborn as a rock in the river.|der;Mensch;sein;so;stur;wie;ein;Fels;an;Fluss
3154.0|verlassen|verb|leave|Er musste das Haus schweren Herzens verlassen.|He had to leave the house with a heavy heart.|er;musste;der;Haus;schwer;Herzen;verlassen
3156.0|der Bäcker|noun|the baker|Der Bäcker bereitete frühmorgens frische Brötchen zu.|The baker prepared fresh rolls early in the morning.|der;Bäcker;zubereiten;frühmorgens;frisch;Brötchen;zu
3161.0|die Lage|noun|situation|Die Lage im Krisengebiet bleibt angespannt.|The situation in the crisis area remains tense.|der;Lage;in;Krisengebiet;bleiben;angespannt
3164.0|dramatisch|adjective|dramatic|Die dramatisch steigenden Kosten sorgten für Unruhe.|The dramatically rising costs caused unrest.|der;dramatisch;steigend;Kosten;sorgen;für;Unruhe
3165.0|verschlechtern|verb|to worsen|Die Umweltbedingungen verschlechtern sich rapide.|The environmental conditions are rapidly worsening.|der;Umweltbedingung;verschlechtern;sich;rapide
3167.0|fantastisch|adjective|fantastic|Die Aussicht von der Klippe war schlicht fantastisch.|The view from the cliff was simply fantastic.|der;Aussicht;von;der;Klippe;sein;schlicht;fantastisch
3168.0|das Wetter|noun|the weather|Das Wetter heute ist angenehm und sonnig.|The weather today is pleasant and sunny.|der;Wetter;heute;sein;angenehm;und;sonnig
3168.001|der Wetter|noun|the forecaster|Der Wetter kündigte Regen für morgen an.|The forecaster announced rain for tomorrow.|der;Wetter;ankündigen;Regen;für;morgen;an
3175.0|überall|adverb|everywhere|Überall suchte er das Licht, doch fand nur Leere.|Everywhere he searched for light, but found only emptiness.|überall;suchen;er;der;Licht;doch;finden;nur;Leere
3179.0|erwischen|verb|catch|Die Polizei konnte den flüchtigen Dieb erwischen.|The police managed to catch the runaway thief.|der;Polizei;können;der;flüchtig;Dieb;erwischen
3189.0|die Laune|noun|mood|Seine schlechte Laune war kaum zu übersehen.|His bad mood was hard to miss.|sein;schlecht;Laune;sein;kaum;zu;übersehen
3192.0|einfallen|verb|to occur|Mir fiel plötzlich eine verrückte Idee ein.|A crazy idea suddenly occurred to me.|mir;einfallen;plötzlich;ein;verrückt;Idee;ein
3206.0|das Fernsehen|noun|television|Das Fernsehen hat heute ein spannendes Programm.|The television has an exciting program today.|der;Fernsehen;haben;heute;ein;spannend;Programm
3209.0|das Radio|noun|radio|Das Radio spielte alte Klassiker aus den 80ern.|The radio played old classics from the '80s.|der;Radio;spielen;alt;Klassiker;aus;der;80ern
3209.001|der Radio|noun|radio|Der Radio hatte eine exzellente Klangqualität.|The radio had excellent sound quality.|der;Radio;haben;ein;exzellent;Klangqualität
3211.0|die Sonne|noun|sun|Die Sonne schien durch das Laub und erwärmte die Luft.|The sun shone through the leaves and warmed the air.|der;Sonne;scheinen;durch;der;Laub;und;erwärmen;der;Luft
