|word_de|part_of_speech|word_en|sentence_de|sentence_en|sentence_lemmatized_de
787|der Lebensstil|noun|the lifestyle|Ein nachhaltiger Lebensstil schützt die Umwelt.|A sustainable lifestyle protects the environment.|
788|der Lehrkörper|noun|teaching staff|Der Lehrkörper fördert innovative Lehrmethoden.|The teaching staff promotes innovative teaching methods.|
789|der Leichtmatrose|noun|the deckhand|Der Leichtmatrose half beim Entladen der Fracht.|The deckhand assisted with unloading the cargo.|
790|der Lenker|noun|the handlebar|Der Lenker des Fahrrads war verbogen.|The handlebar of the bike was bent.|
791|der Leukozyt|noun|the leukocyte|Die Anzahl der Leukozyten war im Normalbereich.|The leukocyte count was within the normal range.|
792|der Liebling|noun|the favorite|Dieses Café ist mein absoluter Liebling.|This café is my absolute favorite.|
793|der Lieblingsort|noun|the favorite place|Der Park ist ihr Lieblingsort zum Entspannen.|The park is her favorite place to relax.|
794|der Liedtext|noun|the lyrics|Der Liedtext dieses Songs ist sehr emotional.|The lyrics of this song are very emotional.|
795|der Lieferant|noun|the supplier|Der Lieferant brachte die Ware pünktlich.|The supplier delivered the goods on time.|
796|der Like|noun|the like|Das Foto hat über hundert Likes auf Instagram.|The photo has over a hundred likes on Instagram.|
797|der Likör|noun|the liqueur|Dieser Likör schmeckt nach frischen Himbeeren.|This liqueur tastes like fresh raspberries.|
798|der Link|noun|the link|Ich habe dir den Link zum Artikel geschickt.|I sent you the link to the article.|
799|der Linksextremist|noun|the left-wing extremist|Der Linksextremist wurde in der Demo gesichtet.|The left-wing extremist was spotted at the protest.|
800|der Longdrink|noun|the long drink|Ein kalter Longdrink wäre jetzt perfekt am Strand.|A cold long drink would be perfect at the beach now.|
801|der Lügenbaron|noun|the liar baron|Man nannte ihn im Dorf nur den Lügenbaron.|In the village, they just called him the liar baron.|
802|der Lustgewinn|noun|the gain of pleasure|Der Lustgewinn aus dem neuen Hobby war enorm.|The gain of pleasure from the new hobby was enormous.|
803|der Machtanspruch|noun|the claim to power|Sein Machtanspruch war für alle offensichtlich.|His claim to power was obvious to everyone.|
804|der Macker|noun|the macho|Der Macker wollte unbedingt seine Stärke beweisen.|The macho insisted on proving his strength.|
805|der Maniac|noun|the maniac|Der Maniac raste durch die Straßen ohne Kontrolle.|The maniac sped through the streets without control.|
806|der Manta|noun|the manta ray|Der Taucher hat einen riesigen Manta gesehen.|The diver saw a huge manta ray.|
807|der Märchenerzähler|noun|the storyteller|Der Märchenerzähler faszinierte die Kinder sofort.|The storyteller immediately fascinated the children.|
808|der Märchenwald|noun|the fairytale forest|Der Märchenwald wirkte wie aus einem Traum.|The fairytale forest seemed like a dream.|
809|der Marquis|noun|marquis|Der Marquis lebte auf einem prächtigen Schloss.|The marquis lived in a magnificent castle.|
810|der Marsch|noun|the march|Der Marsch durch die Stadt dauerte drei Stunden.|The march through the city lasted three hours.|
811|der Maschinenraum|noun|the engine room|Im Maschinenraum wurde es plötzlich sehr laut.|It suddenly got very loud in the engine room.|
812|der Masochist|noun|masochist|Ein Masochist sucht Vergnügen im Schmerz.|A masochist seeks pleasure in pain.|
813|der Massagesessel|noun|the massage chair|Der Massagesessel im Spa war eine wahre Wohltat.|The massage chair in the spa was a real treat.|
814|der Mast|noun|the mast|Der Mast des Segelschiffs brach bei starkem Sturm.|The mast of the sailboat broke in the strong storm.|
815|der Mate|noun|the mate (drink)|Ein Mate am Morgen bringt Energie für den Tag.|A mate in the morning gives energy for the day.|
816|der Mathematiker|noun|mathematician|Der Mathematiker entdeckte eine elegante Lösung.|The mathematician discovered an elegant solution.|
817|der Matrose|noun|sailor|Der Matrose kletterte mutig auf die Mastspitze.|The sailor bravely climbed to the masthead.|
818|der Maulesel|noun|the mule|Der Maulesel trug schwere Lasten durch die Berge.|The mule carried heavy loads through the mountains.|
819|der Menschenfresser|noun|the cannibal|Die Legende vom Menschenfresser weckt alte Ängste.|The legend of the cannibal evokes old fears.|
820|der Met|noun|the mead|Met war im Mittelalter ein sehr beliebtes Getränk.|Mead was a very popular drink in the Middle Ages.|
821|der Meter|noun|the meter|Der Baum war über zwanzig Meter hoch.|The tree was over twenty meters tall.|
822|der Metzger|noun|the butcher|Der Metzger beherrschte sein Handwerk meisterhaft.|The butcher mastered his craft expertly.|
823|der Milliardär|noun|the billionaire|Der Milliardär spendete großzügig für Bildung.|The billionaire donated generously to education.|
824|der Millionär|noun|millionaire|Der Millionär investierte klug in Start-ups.|The millionaire wisely invested in start-ups.|
825|der Minirock|noun|the miniskirt|Der Minirock wurde in den 1960er Jahren populär.|The miniskirt became popular in the 1960s.|
826|der Mittelfinger|noun|the middle finger|Er zeigte dem Fahrer den Mittelfinger aus Ärger.|He showed the driver the middle finger in anger.|
827|der Mittelklassewagen|noun|mid-size car|Der Mittelklassewagen überzeugt durch Effizienz.|The mid-size car impresses with efficiency.|
828|der Mittelstürmer|noun|the striker|Der Mittelstürmer schoss das entscheidende Tor.|The striker scored the decisive goal.|
829|der Modergeruch|noun|the musty smell|Der Keller hatte einen unangenehmen Modergeruch.|The basement had an unpleasant musty smell.|
830|der Mohnkuchen|noun|the poppy seed cake|Der Mohnkuchen war süß und unglaublich saftig.|The poppy seed cake was sweet and incredibly moist.|
831|der Mondenschein|noun|the moonlight|Im Mondenschein sah die Landschaft mystisch aus.|In the moonlight, the landscape looked mystical.|
832|der Mondschein|noun|the moonlight|Wir gingen bei Mondschein am Strand spazieren.|We walked on the beach in the moonlight.|
833|der Mopp|noun|the mop|Mit dem Mopp wischte sie den Boden blitzblank.|She cleaned the floor spotlessly with the mop.|
834|der Mundgeruch|noun|the bad breath|Sein Mundgeruch war nach dem Knoblauch sehr stark.|His bad breath was very strong after the garlic.|
835|der Müßiggang|noun|the idleness|Im Urlaub genoss er den Müßiggang in vollen Zügen.|On vacation, he fully enjoyed the idleness.|
836|der Nachfahre|noun|the descendant|Der Nachfahre des Königs forschte in den Archiven.|The descendant of the king researched in the archives.|
837|der Nachhauseweg|noun|the way home|Der Nachhauseweg war dunkel und etwas unheimlich.|The way home was dark and a bit eerie.|
838|der Nachname|noun|the last name|Ihr Nachname ist in dieser Region sehr verbreitet.|Her last name is very common in this region.|
839|der Nachrichtensprecher|noun|the news anchor|Der Nachrichtensprecher berichtete über den Sturm.|The news anchor reported on the storm.|
840|der Nachtbus|noun|the night bus|Der Nachtbus kam eine Stunde zu spät an.|The night bus arrived an hour late.|
841|der Nachttisch|noun|the nightstand|Auf dem Nachttisch lag ein spannendes Buch.|On the nightstand lay an exciting book.|
842|der Nagel|noun|the nail|Ein Nagel war lose und fiel aus dem Brett.|A nail was loose and fell out of the board.|
843|der Nahverkehr|noun|the local transport|Der Nahverkehr in der Stadt ist sehr zuverlässig.|The local transport in the city is very reliable.|
844|der Napf|noun|the bowl|Der Hund fraß aus seinem Napf mit großem Appetit.|The dog ate from his bowl with great appetite.|
845|der Nazi|noun|the Nazi|Der Film dokumentiert die Verbrechen der Nazis.|The film documents the crimes of the Nazis.|
846|der Nebenjob|noun|the side job|Sein Nebenjob half ihm, die Miete zu bezahlen.|His side job helped him pay the rent.|
847|der Neid|noun|the envy|Sein Erfolg löste bei vielen Menschen Neid aus.|His success caused envy among many people.|
848|der Neustart|noun|the restart|Ein Neustart des Systems löste das Problem sofort.|A restart of the system immediately fixed the issue.|
849|der Norden|noun|the North|Im Norden ist das Wetter oft rau und kalt.|In the North, the weather is often harsh and cold.|
850|der Normale|noun|the normal one|Er wollte nie einfach nur der Normale sein.|He never wanted to be just the normal one.|
851|der Oberarzt|noun|the senior physician|Der Oberarzt führte die Operation selbst durch.|The senior physician performed the surgery himself.|
852|der Oregano|noun|the oregano|Ein Hauch Oregano verfeinerte die Tomatensoße.|A hint of oregano enhanced the tomato sauce.|
853|der Ork|noun|the orc|Der Ork griff das Dorf in der Morgendämmerung an.|The orc attacked the village at dawn.|
854|der Orkan|noun|the hurricane|Der Orkan richtete großen Schaden an der Küste an.|The hurricane caused great damage to the coast.|
855|der Overkill|noun|the overkill|Das war wirklich ein Overkill an Informationen.|That was truly an overkill of information.|
856|der Pakt|noun|the pact|Die Länder haben einen geheimen Pakt geschlossen.|The countries have made a secret pact.|
857|der Panda|noun|the panda|Der Panda im Zoo zog alle Blicke auf sich.|The panda at the zoo attracted everyone’s attention.|
858|der Panzer|noun|the tank|Der Panzer rollte durch die staubigen Straßen.|The tank rolled through the dusty streets.|
859|der Papi|noun|the daddy|Papi hat uns heute zum Eisessen eingeladen.|Daddy invited us for ice cream today.|
860|der Paragraph|noun|the paragraph|Der Paragraph im Gesetz ist schwer verständlich.|The paragraph in the law is hard to understand.|
861|der Partisan|noun|the partisan|Der Partisan versteckte sich in den Bergen.|The partisan hid in the mountains.|
862|der Passant|noun|the passerby|Ein aufmerksamer Passant alarmierte die Feuerwehr.|An attentive passerby alerted the fire department.|
863|der Pazifist|noun|pacifist|Ein Pazifist setzt sich stets für den Frieden ein.|A pacifist always advocates for peace.|
864|der Pechvogel|noun|the unlucky person|Der Pechvogel verlor schon wieder seine Schlüssel.|The unlucky person lost their keys again.|
865|der Pelzmantel|noun|the fur coat|Sie trug einen auffälligen roten Pelzmantel.|She wore a striking red fur coat.|
866|der Penis|noun|the penis|Der Arzt erklärte ihm Details über den Penis.|The doctor explained details about the penis to him.|
867|der Penner|noun|the bum|Ein Penner schlief auf der Parkbank im Schatten.|A bum slept on the park bench in the shade.|
868|der Pflasterstein|noun|the cobblestone|Ein loser Pflasterstein blockierte den Weg.|A loose cobblestone blocked the path.|
869|der Pick-up|noun|the pickup truck|Der Pick-up war mit Baumaterial beladen.|The pickup truck was loaded with building materials.|
870|der Pickel|noun|the pimple|Der Pickel auf seiner Nase störte ihn sehr.|The pimple on his nose bothered him a lot.|
871|der Pinguin|noun|the penguin|Ein Pinguin rutschte elegant über das Eis.|A penguin slid elegantly across the ice.|
872|der Piranha|noun|the piranha|Der Piranha schnappte schnell nach dem Köder.|The piranha snapped quickly at the bait.|
873|der PKW|noun|the car|Der PKW wurde wegen eines Defekts abgeschleppt.|The car was towed due to a defect.|
874|der Po|noun|the butt|Der Po des Babys wurde liebevoll eingecremt.|The baby's butt was lovingly creamed.|
875|der Polizeiapparat|noun|the police force|Der Polizeiapparat wurde umfassend modernisiert.|The police force was comprehensively modernized.|
876|der Polizeibeamte|noun|the police officer|Der Polizeibeamte untersuchte den Fall gründlich.|The police officer investigated the case thoroughly.|
877|der Pop|noun|the pop (music)|Pop ist in den Charts immer noch sehr präsent.|Pop music is still very present in the charts.|
878|der Popel|noun|the booger|Das Kind wischte sich einen Popel aus der Nase.|The child wiped a booger from their nose.|
879|der Popstar|noun|pop star|Der Popstar begeistert Millionen mit seiner Musik.|The pop star inspires millions with his music.|
880|der Pornofilm|noun|the porn film|Er weigerte sich, einen Pornofilm zu sehen.|He refused to watch a porn film.|
881|der Postbote|noun|the postman|Der Postbote brachte ein wichtiges Paket vorbei.|The postman delivered an important package.|
882|der Postmann|noun|the postman|Der Postmann klingelte dreimal an der Tür.|The postman rang the doorbell three times.|
883|der Prediger|noun|the preacher|Der Prediger sprach über die Kraft der Vergebung.|The preacher spoke about the power of forgiveness.|
884|der Proberaum|noun|the rehearsal room|Die Band übte im Proberaum bis spät in die Nacht.|The band rehearsed in the rehearsal room until late at night.|
885|der Profit|noun|the profit|Der Profit des Unternehmens stieg um 20 Prozent.|The company's profit increased by 20 percent.|
886|der Prophet|noun|the prophet|Der Prophet wurde von seinen Anhängern verehrt.|The prophet was revered by his followers.|
887|der Psychopath|noun|the psychopath|Der Psychopath wurde von den Ermittlern gefasst.|The psychopath was caught by the investigators.|
888|der Puder|noun|the powder|Der Puder verleiht dem Gesicht ein mattes Finish.|The powder gives the face a matte finish.|
889|der Puff|noun|the brothel|In der Straße gab es früher einen alten Puff.|There used to be an old brothel on that street.|
890|der Pulli|noun|the sweater|Der warme Pulli war perfekt für kalte Wintertage.|The warm sweater was perfect for cold winter days.|
891|der Punk|noun|the punk|Der Punk stand mit seiner Gitarre an der Ecke.|The punk stood with his guitar at the corner.|
892|der Punker|noun|the punk|Der Punker spielte Bass in einer Underground-Band.|The punk played bass in an underground band.|
893|der Punkrock|noun|the punk rock|Punkrock hat die Musikwelt nachhaltig geprägt.|Punk rock has left a lasting mark on the music world.|
894|der Quark|noun|the quark (dairy)|Der Quark schmeckte frisch mit Kräutern und Brot.|The quark tasted fresh with herbs and bread.|
895|der Querdenker|noun|the lateral thinker|Ein Querdenker brachte neue Ideen ins Team.|A lateral thinker brought new ideas to the team.|
896|der Querkopf|noun|the maverick|Der Querkopf brachte frische Ideen ins Team.|The maverick brought fresh ideas to the team.|
897|der Rabe|noun|the raven|Ein Rabe saß still auf dem schneebedeckten Ast.|A raven sat silently on the snow-covered branch.|
